ID	D1	D2	D3	M1	M2	M3
GNA15-DT	30	27	30	8	21	7
GNG7	2	8	9	5	7	5
SNRPEP4	43	52	37	50	61	35
YJU2	1257	1579	1576	1627	1895	1731
OAZ1	6481	6660	6609	9267	10393	10062
GNA15	987	1077	960	296	336	388
SAFB	25825	28001	26702	30472	35213	33582
ARRDC5	0	0	0	0	0	0
SAFB2	22892	24651	22852	29953	33984	31527
CAPS	25	37	27	46	45	42
INSR	920	1085	987	723	828	727
KDM4B	1778	2027	1890	2384	2593	2517
CELF5	0	3	2	1	2	2
VAV1	279	273	225	99	120	95
DPP9-AS1	8	11	13	20	21	32
ADGRE4P	0	0	0	0	2	0
LINGO3	4	10	4	5	12	9
FTLP5	0	0	0	0	0	0
ZFR2	0	0	0	4	8	3
ADGRE1	0	0	0	1	2	0
UQCR11	106	100	71	79	89	107
ZNF77	61	52	73	48	64	67
GNA11	314	326	324	305	396	338
BTBD2	327	373	363	356	452	346
THEG	0	2	0	0	2	0
BOLA3P2	0	1	0	0	0	0
MATK	30	32	27	6	5	6
PLIN3	1135	1286	1075	746	967	934
MYO1F	84	74	71	25	17	33
KISS1R	0	1	0	4	1	0
TMEM259	3451	3761	3495	4324	5023	5251
TLE2	70	82	74	46	46	48
MRPL54	195	203	213	303	449	370
SHD	0	2	2	2	0	2
DOHH	535	596	577	443	537	519
ZNF558	263	273	289	296	318	328
ADAMTS10	33	41	32	30	20	23
MYDGF	1272	1312	1425	1493	1634	1635
UHRF1	6031	6133	6650	7414	8773	8138
FEM1A	126	165	138	196	184	171
MUC16	6	5	9	7	5	3
DOCK6	46	26	33	27	28	24
RPS2P52	0	2	0	0	0	0
OR1M4P	0	0	0	0	0	0
PDE4A	358	362	286	107	103	80
CDC37	20144	22741	21361	25506	29745	27677
ZNF823	54	69	85	70	103	72
ZNF440	189	203	220	159	225	183
TYK2	1849	1990	2025	1948	2383	2335
ZNF441	322	335	374	283	331	332
ZNF833P	0	0	0	0	0	0
HNRNPA1P10	8330	9240	8721	8918	10286	10057
TMIGD2	0	0	0	0	0	0
ITGB1P1	195	255	201	222	205	291
DDX39A	5147	5702	5143	5751	6165	5902
CYP4F10P	0	0	0	0	0	0
OR7A1P	0	0	0	0	0	0
ADGRE5	504	523	445	278	315	255
ZNF887P	16	23	13	11	13	16
RPL23AP2	0	1	0	0	0	0
ZNF491	35	22	41	27	27	26
OR7C1	17	11	5	7	5	4
SYDE1	3	4	3	0	4	5
CCDC105	0	0	0	0	0	0
ADGRE2	577	491	430	305	260	340
GIPC1	283	273	271	230	272	311
OR7C2	0	0	0	0	0	0
CYP4F2	17	12	8	8	28	14
ADGRE3	0	0	0	0	0	0
CYP4F24P	3	0	0	0	2	0
CYP4F12	247	259	338	57	57	58
PTGER1	8	5	5	4	2	2
ILVBL-AS1	1	4	0	2	3	3
OR7A11P	0	0	0	0	0	0
RAB8A	2329	2665	2463	2766	2954	2724
TPM4	3306	3297	2832	3809	3865	3999
ILVBL	330	475	427	300	374	366
CYP4F8	2	0	0	0	1	4
SNX33P1	0	0	0	0	0	0
OR7A3P	0	0	0	0	0	0
PGLYRP2	0	0	0	0	0	6
ZNF627	243	261	304	176	250	279
ZNF333	297	349	376	467	506	448
KLF2-DT	0	3	0	0	2	2
PEAK3	16	10	15	42	49	35
LINC01855	0	0	0	0	0	0
CIB3	0	0	0	0	0	0
OCEL1	88	88	103	125	143	149
ABHD8	55	71	47	33	67	54
CYP4F9P	0	0	2	0	0	1
EPS15L1	1167	1211	1189	1167	1291	1234
LINC01842	0	0	0	0	0	2
LINC00905	0	2	0	0	0	4
LINC01841	1	2	0	0	0	1
PLVAP	852	693	675	135	116	173
OR7A15P	0	0	0	0	0	0
CASP14	0	2	0	0	0	0
ANKLE1	6023	6738	5903	3608	4434	3983
OR1AB1P	0	0	0	0	0	0
OR10B1P	0	0	0	2	2	0
RFXANK	1032	1151	1153	734	959	852
OR10H4	0	0	0	0	0	0
ZNF14	27	24	40	24	37	30
GTPBP3	264	365	327	384	443	401
ZNF101	173	154	179	162	169	173
SLC5A5	0	0	0	4	3	0
ANO8	166	160	136	68	127	90
BNIP3P18	0	0	0	0	0	0
FAM32A	4911	5551	4691	4383	5244	4993
BABAM1	249	271	217	256	266	250
TSSK6	19	18	8	9	14	18
NDUFA13	48	62	78	43	71	50
NCAN	9	2	1	5	5	10
SUGP1	2956	3296	3127	3164	3567	3354
BORCS8-MEF2B	0	0	0	0	0	0
RASAL3	111	105	102	53	49	58
ZNF85	59	46	66	70	67	53
ZNF66	177	252	259	245	280	278
C19orf44	101	139	98	53	100	80
VN1R80P	0	0	2	0	0	4
CYP4F22	0	4	2	3	0	0
YJEFN3	2904	3399	3158	2622	3861	3780
HOMER3-AS1	0	0	0	0	0	0
MTDHP2	0	0	0	0	0	0
BNIP3P19	0	0	0	0	0	0
USHBP1	63	60	38	25	50	44
ZNF486	18	48	34	22	26	36
ZNF682	14	20	16	15	23	26
BNIP3P24	2	0	0	3	0	2
PHF5CP	0	0	0	0	0	0
CHERP	1222	1409	1330	1552	1836	1819
ATP13A1	667	772	712	757	809	885
ZNF714	255	347	413	404	422	455
VN1R79P	0	0	0	0	0	0
VN1R82P	0	0	0	0	0	0
BNIP3P10	2	0	0	0	0	0
CILP2	0	2	0	6	3	2
PBX4	0	2	0	2	1	0
CRTC1	478	445	421	617	581	642
ZNF93	17	20	21	13	10	18
BNIP3P27	0	0	0	0	0	0
VN1R78P	0	0	0	0	2	0
BNIP3P9	0	0	0	0	0	0
BNIP3P15	0	2	0	0	0	0
BNIP3P17	0	0	0	2	0	0
BNIP3P13	0	0	0	0	0	0
ZNF257	6	7	4	2	2	2
ZNF729	0	0	0	0	0	0
ZNF492	8	6	6	1	5	0
VN1R84P	0	0	0	0	0	0
KLHL26	75	122	83	108	109	109
SLC35E1	313	291	331	325	395	423
BNIP3P28	0	0	2	0	0	0
TMEM161A	144	168	196	119	183	156
BNIP3P25	4	0	0	1	0	0
ARMC6	685	750	713	631	675	640
ZNF209P	0	0	0	0	0	0
BNIP3P32	0	0	0	0	0	0
BNIP3P23	0	0	0	0	0	2
ZNF90	48	55	76	76	119	99
ZNF430	205	197	253	274	323	292
KRT18P40	0	0	0	0	0	0
ZNF676	0	0	0	0	0	0
ZNF91	168	217	218	195	216	239
COMP	18	28	35	42	44	41
BNIP3P36	0	0	0	0	0	0
CYP4F3	35	60	29	14	10	22
CCNYL6	4	2	3	2	0	4
VN1R90P	0	0	0	0	0	0
RAD54L2P1	0	0	0	0	0	0
LINC01858	0	0	2	0	0	0
ZNF675	219	262	262	242	294	302
DDA1	1565	1591	1628	1786	2345	2099
TM6SF2	0	0	0	0	0	0
SUGP2	3460	3832	3536	3576	4163	3902
BNIP3P35	0	0	0	0	0	0
BNIP3P16	2	0	0	2	0	0
BNIP3P8	0	0	0	0	0	0
RPL34P33	0	0	0	0	0	0
LINC01859	0	0	0	0	0	0
PCGF7P	3	0	0	0	0	2
CDC42EP3P1	0	0	0	0	0	0
BNIP3P31	0	0	0	0	0	0
RPL7AP10	2	5	0	5	2	2
MEF2B	2	0	3	3	0	3
MTDHP4	2	0	0	0	0	0
ZNF431	582	618	606	599	796	790
BNIP3P30	0	0	1	0	0	0
ERVK-28	1	0	0	0	0	0
BNIP3P33	0	0	0	0	0	0
BNIP3P20	0	0	0	0	0	0
LINC01233	0	0	0	0	0	0
VN1R91P	0	0	0	0	0	0
BNIP3P29	0	0	0	0	0	0
ZNF98	0	0	0	0	0	0
ZNF708	199	232	242	193	288	223
BNIP3P22	0	0	0	0	0	0
MTDHP5	0	0	0	0	0	0
BNIP3P40	0	0	0	0	0	1
LINC00661	0	0	0	0	0	0
VN1R85P	0	0	0	0	0	0
GMIP	150	193	175	96	91	147
ZNF92P2	0	0	0	0	0	0
BNIP3P38	0	0	0	1	2	0
ZNF730	34	26	44	45	60	54
ZNF849P	0	1	0	0	6	0
IPO5P1	33	28	14	20	30	32
ZNF506	75	81	99	45	83	67
HAPLN4	0	0	0	0	0	0
RPL34P34	15	6	4	2	2	6
GOLGA2P9	0	0	0	1	2	0
DPY19L3-DT	5	10	0	10	11	6
MTDHP3	0	0	0	0	0	0
UQCRFS1-DT	6	10	7	1	6	5
ZNF725P	0	0	1	0	0	0
ZNF728	0	0	0	0	0	0
VN1R83P	8	8	2	0	0	2
LINC01532	0	0	0	0	2	0
BNIP3P37	0	5	4	6	1	0
RPL36AP51	2	5	0	0	0	0
CEBPG	4296	4729	4645	4522	5166	4883
FAAP24	143	183	136	117	115	98
BRI3BPP1	0	0	0	0	0	0
TSHZ3	2	4	2	2	3	0
SLC27A1	37	53	41	43	46	40
RPS4XP20	0	0	0	0	0	0
PDCD2L	21	29	11	29	31	39
CYP4F23P	0	2	0	0	1	1
PPIAP58	0	0	0	0	0	0
LINC01533	0	0	0	0	0	1
LINC01834	0	0	0	0	0	0
VN1R92P	0	0	2	0	0	0
CHST8	1	0	0	6	5	2
ZNF723	0	0	0	0	0	0
CEBPA	3	3	3	7	16	7
DMKN	12	21	13	34	38	28
ZNF536	0	2	0	2	2	1
LPAR2	2	4	8	2	2	4
ZNF790	161	200	182	156	170	189
TAF9P3	3	0	3	0	1	2
EEF1A1P7	0	3	0	0	0	6
RPS29P30	0	0	0	0	0	0
WTIP	18	28	27	41	52	39
LGALS16	0	0	0	2	0	0
RINL	510	567	432	213	245	240
GPATCH1	1103	1338	1277	1385	1558	1601
LRP3	0	6	6	5	1	4
ZNF565	72	57	55	95	118	85
RPS29P27	0	0	0	0	0	0
TMEM143	73	134	106	81	79	96
RPS4XP23	0	0	0	0	0	0
VN1R107P	0	4	0	0	4	0
SLC27A5	130	134	140	92	83	107
LGALS14	0	0	2	0	0	0
FAM90A28P	2	0	0	0	4	0
ANKRD27	2312	2299	2466	2228	2381	2268
ZNF737	16	20	22	20	15	22
CEACAM22P	5	0	4	15	14	1
TSHZ3-AS1	0	0	0	2	0	0
CLC	0	0	2	5	2	1
IGSF23	0	0	0	0	1	0
RPS12P31	6	6	7	4	9	9
ZNF850	160	184	177	145	217	225
ZBTB45	215	258	218	217	286	294
CEACAM16-AS1	2	0	2	3	0	4
ZNF155	133	137	165	149	195	157
NFKBIB	1825	1933	1854	2021	2419	2153
NLRP8	0	0	0	0	0	0
RPS26P55	0	0	0	0	0	0
ZNF283	199	216	201	210	174	257
CARD8-AS1	167	150	120	126	159	177
CEACAM21	0	0	1	0	4	0
PVR	709	755	741	921	1051	1036
ZNF114-AS1	0	0	0	2	2	2
CEACAMP3	0	2	0	0	0	0
ZNF404	7	8	13	11	9	18
DNAJC19P2	0	0	0	0	0	0
ZNF114	35	18	30	10	5	11
ZNF230-DT	9	22	22	16	10	18
DNAJC19P3	0	0	0	0	0	0
RAB4B-EGLN2	0	0	0	0	0	0
SNX6P1	0	0	0	0	0	0
ERVK9-11	1	4	1	2	3	4
SUNO1	0	0	2	0	2	0
URI1	1518	1677	1719	1560	1892	1755
ZNF230	227	256	212	268	271	274
CEACAM7	0	0	0	0	2	2
RPL29P33	0	1	0	0	0	0
ZNF222-DT	1	0	0	0	0	0
ZNF45	550	561	619	657	763	740
ZNF428	197	192	174	228	273	244
ZNF222	140	129	134	153	177	168
RHPN2	20	6	5	18	16	17
EGLN2	756	745	761	873	1124	989
CADM4	40	26	44	34	42	46
LINC01531	4	0	0	0	2	0
SIPA1L3	140	179	139	219	199	239
CYP2T1P	18	21	11	15	22	14
CEACAM6	0	6	0	1	3	0
EIF5AP3	0	2	2	2	2	0
ZNF507	1386	1450	1462	1303	1710	1627
PLAUR	986	955	845	576	691	701
CYP2F2P	65	61	75	45	73	57
LINC01801	2	0	4	0	0	2
NLRP11	0	2	0	0	0	2
RPS29P26	0	0	0	0	0	0
SLC25A1P5	0	0	0	0	0	0
HAUS5-DT	0	0	0	0	0	0
CEACAM3	0	2	1	0	0	0
DPY19L3	299	305	377	285	381	318
NLRP4	2	2	0	0	0	0
A1BG	4	8	2	1	4	4
IRGC	0	0	2	0	2	0
CEACAM16	2	0	0	0	0	0
HNRNPA1P52	3	6	9	5	5	6
SMG9	849	896	910	980	1112	1029
CYP2A6	13	16	12	18	11	9
A1BG-AS1	5	0	1	0	2	5
MZF1	875	935	936	983	1054	1165
ECH1	357	445	382	192	225	241
ZNF790-AS1	63	79	77	56	82	79
BCL3	5	8	13	9	6	9
BLOC1S3	65	58	77	73	97	104
LYPD4	2	0	2	1	6	4
TDRD12	9	2	2	0	4	2
HAUS5	1242	1403	1321	1251	1471	1498
ZNF497	18	8	11	10	19	19
CYP2G1P	0	0	1	0	0	1
RPL31P61	0	0	0	0	0	2
LILRP2	5	0	0	0	0	0
HAMP	4	0	0	0	4	6
CYP2A7P2	0	0	0	0	0	0
ZNF749	155	149	189	133	158	150
COX6B1	658	750	721	654	874	795
MAP3K10	76	104	69	94	99	86
DMRTC2	1	0	5	1	0	0
LINC02560	2	0	2	2	4	3
RPL31P60	0	0	0	2	0	0
COX7A1	4	0	0	0	0	2
ZNF837	32	32	28	39	46	39
KIR2DL3	0	0	0	2	0	0
IGFL1P2	0	0	0	0	0	0
KIR2DP1	0	0	0	0	0	0
PEPD	736	774	783	912	974	913
KIR2DL1	0	0	0	0	2	0
ZNF614	180	228	258	183	259	265
ZNF584	250	265	287	249	333	244
CENPBD1P1	361	462	394	405	427	383
ZNF432	215	200	239	132	120	166
CYP2B6	0	2	0	0	3	0
C5AR2	648	634	527	324	229	262
CCNP	4	3	5	2	0	4
RPS19	4945	5606	5100	4999	5581	5239
KIR3DP1	0	0	0	0	0	0
TPRX2P	0	0	0	0	0	0
PINLYP	29	47	30	8	15	17
LINC01595	0	0	2	0	0	0
CD79A	0	0	0	6	0	0
GPI	1447	1664	1732	1105	1312	1261
CKM	0	0	0	0	0	2
RPS5	3625	4030	3722	3645	4129	4076
ZNF132-DT	14	6	4	21	22	22
CBLC	4	2	0	0	5	6
CYP2A7P1	0	0	0	0	0	0
SULT2A1	0	0	0	0	0	0
CYP2G2P	0	0	2	0	0	2
KIR3DL1	0	0	1	0	0	0
UPK1A	0	1	3	5	5	9
BNIP3P34	0	0	0	0	0	0
UBA2	9305	9931	10173	11039	13001	12135
CYP2A13	2	0	0	0	0	0
BSPH1	0	0	0	0	0	0
KIR2DS4	0	0	0	0	2	0
ZNF420	103	97	70	78	108	116
CEBPA-DT	6	4	0	2	4	2
ZNF324B	107	122	151	121	171	164
ZNF616	194	231	269	169	176	197
ZNF471	44	73	63	29	49	48
LINC01766	0	0	0	1	0	4
PPP5C	1953	2141	2250	2339	2771	2688
PSG10P	0	0	1	0	0	0
KIR3DL2	4	0	0	0	0	0
ZFP28-DT	0	0	0	0	2	0
RPL37P23	15	18	17	9	8	6
FCAR	0	2	0	0	0	0
ELANE	0	0	0	4	0	0
CYP2F1	0	0	3	1	3	3
LYPD5	2	6	2	2	6	11
CABP5	0	0	2	0	0	0
ZFP28	7	6	9	4	4	12
KRTDAP	0	0	0	0	0	0
CYP2T3P	0	0	0	0	2	0
CEACAMP9	0	0	0	0	0	0
RPL7AP69	0	0	0	0	0	0
RPL36P16	0	0	0	0	0	0
NCR1	0	0	0	0	0	0
ZNF470	91	96	104	71	102	129
ZNF586	312	242	321	305	372	273
SIGLEC31P	0	0	2	0	0	0
GAPDHS	0	0	0	0	0	0
ZNF235	87	85	118	133	164	171
BCAM	373	405	472	77	61	69
PSG5	2	0	4	0	0	0
MAG	0	0	0	2	0	2
ZNF274	1489	1541	1564	1211	1319	1384
CCNE1	1963	2197	2254	1281	1492	1306
FFAR1	0	0	0	0	0	2
PPP2R1A	970	1029	975	1120	1315	1255
ZIM3	0	0	0	0	0	0
NLRP7	0	0	0	0	0	2
RPL21P131	0	0	0	2	0	0
CEACAMP5	0	0	0	0	0	1
PSG4	0	2	0	4	2	3
FBXO17	0	1	4	4	5	2
CATSPERG	110	128	121	255	332	312
NDUFA3P1	2	0	0	1	2	2
RPS10P28	0	0	0	0	0	0
SLC7A9	0	1	0	2	0	2
CEACAMP10	0	0	0	0	0	0
ZIM2-AS1	0	0	0	0	0	0
KLK2	0	6	0	4	1	2
DUXA	0	0	0	0	1	0
PLA2G4C	41	25	35	28	29	20
ZNF766	882	1055	1049	927	1130	1063
FAM187B2P	2	2	0	1	0	0
ZNF264	267	296	333	379	451	346
PSG9	0	0	2	2	0	0
PSG3	0	0	0	2	2	0
MIA-RAB4B	0	0	0	0	0	0
ZNF480	1237	1233	1221	1424	1763	1669
PLA2G4C-AS1	0	0	0	0	0	0
MIA	0	0	0	0	2	0
CEACAMP11	0	0	0	1	0	0
FBXO27	6	12	8	2	1	4
RPL9P32	0	0	2	0	0	0
CEACAMP4	0	0	0	0	0	0
PSG8	0	0	0	2	0	0
CEP89	905	954	754	1063	1072	1086
SMIM17	0	4	0	0	2	0
PPFIA3	177	178	174	125	93	114
CEACAMP6	0	0	0	1	0	0
ZNF835	5	2	7	0	2	2
WDR88	8	9	12	12	15	16
ZNF805	157	162	158	122	158	147
BLVRB	14917	15555	15665	16347	16918	17573
ZNF610	14	14	29	16	21	24
RABAC1	27	38	27	39	16	26
NLRP2	124	128	138	145	178	195
HRC	5	4	6	9	14	6
CD177	2	0	0	0	3	0
RAB4B	130	134	93	127	155	150
NPAS1	16	27	20	7	6	11
CD177P1	0	0	0	0	0	0
PPP6R1	9908	10920	9771	10455	11150	10484
SCGB2B3P	0	0	0	0	0	0
ZNF460-AS1	19	20	24	24	13	18
TMEM160	126	141	185	131	158	139
ZNF880	160	235	198	116	124	126
TMEM147	101	54	130	114	126	150
SBSN	2	4	4	4	5	6
USF2	6551	7308	6739	5714	6526	6219
GP6	13	12	9	12	19	18
ZC3H4	6246	7002	6475	7472	8958	8982
ATP4A	4	6	4	3	4	14
STRN4	6328	6603	6771	8037	8813	8594
ZNF460	49	29	27	78	85	95
LIG1	12483	13922	13732	14655	16829	15822
PSG7	0	2	2	0	2	0
HSPBP1	482	577	548	477	556	493
CEACAMP7	0	0	0	0	0	0
TRPM4	12	25	20	19	11	12
LAIR2	2	4	2	10	11	12
SLC6A21P	2	0	0	2	0	0
ZNF8-ERVK3-1	15	18	2	6	14	22
FOSB	120	169	116	419	749	457
ZNF543	134	132	121	130	158	170
SUMO1P4	0	4	0	0	0	0
PLEKHA3P1	0	0	5	1	0	3
PMIS2	0	0	2	0	0	0
ZSWIM9	2656	3065	2770	2262	2995	2619
ZNF229	334	352	399	386	460	449
RDH13	138	168	171	155	155	175
ZNF528	196	225	187	125	156	157
RTN2	38	43	46	38	33	39
ZNF285B	6	2	7	4	2	2
UQCRFS1	885	911	1011	882	1105	1007
DPPA5P1	0	0	0	0	0	0
PSG11	2	0	3	0	1	0
SLC6A16	0	1	0	0	0	0
ERVK3-1	57	80	78	97	111	102
CEACAMP8	0	0	0	0	0	0
FKRP	548	591	536	729	793	660
VN1R88P	0	0	0	0	0	0
PSG2	0	0	0	1	0	0
BRSK1	2	10	0	0	4	6
EPS8L1	214	317	263	80	101	107
TRAPPC2B	40	57	60	53	87	73
ZNF578	0	0	2	1	2	1
KIR3DX1	0	2	0	0	0	0
CLASRP	3848	4327	3896	5107	5947	5894
C5AR1	38	39	27	47	36	43
SLC1A5	7568	7931	7695	9503	10544	10164
PPP1R12C	3605	3944	3709	4922	5583	5529
VASP	1608	1987	1563	1496	1733	1670
ODAD1	59	43	56	44	52	54
LINC01837	0	1	0	2	0	0
RASGRP4	8	8	16	4	8	10
AKR1B1P7	0	1	0	0	0	2
GPR4	0	6	5	6	18	6
CD37	471	538	440	196	188	236
HNRNPMP2	0	0	0	0	0	0
GEMIN7-AS1	22	30	17	25	27	29
SLC7A10	2	0	0	0	0	3
EMP3	2639	2720	2053	1188	1435	1300
BORCS8	91	133	140	148	155	173
GEMIN7	3	3	4	3	4	5
ZSCAN22	190	271	229	186	236	216
SAE1	4478	4982	4888	5361	6395	5981
LILRP1	3	5	3	0	4	0
ZNF548	331	399	356	395	450	462
CD22	8	23	4	5	9	5
TNNI3	170	168	92	170	153	163
CCDC9	6416	7412	6987	8374	9822	9591
GYS1	527	559	591	648	767	837
DKKL1	3	0	8	0	2	0
LILRA1	0	0	0	0	0	0
RELB	91	133	116	96	92	92
DNAAF3-AS1	0	0	1	0	2	1
VN1R81P	0	0	0	0	0	0
SYT5	32	23	22	4	7	12
INAFM1	44	47	70	54	68	42
PPP1R37	543	581	611	603	723	767
RPS3AP50	0	0	0	0	0	0
ITPKC	478	425	445	507	553	607
ZNF599	16	10	14	21	12	14
LILRB1-AS1	0	0	0	0	0	0
PTPRH	721	862	693	284	307	362
LINC01782	0	0	0	0	0	0
EML2-AS1	0	0	0	0	0	0
CHCHD2P3	0	0	0	0	0	0
RGS9BP	31	16	22	18	21	23
C19orf54	403	506	446	265	313	327
MAN1A2P1	0	0	0	0	0	0
VN1R87P	0	0	0	0	0	0
RPL18A	6894	7695	7842	8144	9096	9138
POP4	1698	1983	2176	2224	2591	2421
ATP1A3	7	3	8	10	12	11
LINC01791	0	0	0	0	0	0
ZNF181	397	354	374	252	342	334
FFAR3	3	4	3	0	0	2
LILRB4	0	4	0	0	0	4
PLD3	543	716	659	739	673	736
VN1R105P	0	0	0	0	0	0
SLC25A42	233	270	275	234	227	206
SNRPA	1506	1727	1670	1900	2001	1913
CARD8	1905	2142	1996	1867	1952	2016
AKT2	1587	1866	1694	1339	1548	1705
RPS4XP21	0	0	0	0	0	0
ZNF807P	0	0	6	0	0	0
RBM42	2764	3244	2972	2752	3505	3029
PDCD5	1688	2099	1863	2093	2522	2487
TMEM86B	30	38	29	12	9	4
RNU6-2	2	0	2	3	4	5
MIR1302-11	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
RNU6-9	0	0	0	4	1	0
RNU6-1076P	0	0	0	0	0	0
RN7SL121P	0	0	0	0	0	0
MIR7850	0	0	0	0	0	0
RNU6-1223P	2	4	4	0	4	1
RNU6-993P	0	0	0	0	0	0
MIR4747	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
MIR7-3	0	0	0	0	0	0
MIR1181	0	0	0	0	0	0
RNU6-782P	0	0	0	0	0	0
MIR1470	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	1	0
RN7SL146P	5	6	7	8	10	10
RN7SL70P	0	0	0	0	0	0
MIR640	0	0	0	0	0	0
RNU6-1028P	0	0	0	0	0	0
MIR1270	2	0	0	0	0	0
SNORA68	0	0	0	0	0	0
RNA5SP469	0	0	0	0	0	0
RNA5SP470	0	0	0	0	0	0
RNU6-1179P	0	0	0	0	0	0
RN7SL860P	0	0	0	0	0	0
RNA5-8SP4	0	0	0	0	0	0
RN7SL340P	0	0	0	0	0	0
RNU6-967P	0	0	0	0	0	0
RNA5SP471	0	0	0	0	0	0
RN7SL150P	0	0	0	0	2	0
SNORA68B	2	5	2	4	2	0
RN7SL789P	0	0	0	0	0	0
RNA5SP472	0	0	0	0	0	0
RN7SL154P	0	0	0	2	0	2
MIR5196	0	0	0	0	0	0
RN7SL491P	0	0	0	0	0	0
RN7SKP22	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-945P	1	6	2	1	2	0
Y_RNA	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
MIR641	2	0	0	0	0	1
MIR6797	1	2	2	2	0	1
RN7SL368P	0	0	2	0	2	2
SNORA70	0	0	0	0	0	0
MIR6088	0	0	0	0	0	0
MIR4531	0	0	0	0	0	0
RNU6-611P	4	4	5	3	6	4
RNU6-924P	0	0	0	0	0	0
MIR330	0	0	0	0	0	0
MIR3190	0	0	0	0	0	0
MIR3191	0	0	0	0	0	0
MIR8085	0	0	0	0	0	0
MIR4324	1	0	0	0	0	0
MIR643	0	0	0	0	0	0
MIR6801	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-222P	0	0	0	0	0	0
MIR8061	0	0	0	0	0	0
MIR7975	0	0	0	0	0	0
MIR6804	1	1	1	2	0	1
MIR6802	0	0	0	0	0	0
MIR4754	0	1	4	3	1	1
MIR6803	0	0	0	0	0	0
RNU6-1337P	1	0	0	1	0	0
RN7SL693P	0	0	0	0	0	0
MIR6806	0	0	0	0	0	0
RNA5SP473	0	1	0	0	1	4
ACP7	0	0	0	1	0	0
PAK4	684	765	770	641	785	719
NCCRP1	0	0	2	4	0	0
IFNL3P1	0	0	0	0	0	0
MSRB1P1	0	0	0	0	0	0
IFNL4P1	0	0	0	0	0	0
IFNL1	0	0	1	0	0	2
GMFG	668	614	541	336	357	342
RN7SL566P	5	2	6	11	4	8
PAF1	12634	13463	12030	12535	15043	13730
MED29	1191	1389	1379	1579	1817	1724
ZFP36	718	871	442	624	688	639
MIR4530	2	1	0	0	0	5
PLEKHG2	122	112	115	176	161	182
RPS16	4322	5008	4082	5253	5752	5173
SUPT5H	20968	23079	21297	24653	28585	26779
TIMM50	522	567	588	518	664	589
DLL3	2	0	0	0	0	0
EID2B	58	26	43	49	61	68
TDGF1P7	0	0	0	0	0	0
EID2	221	228	224	302	420	344
RPS29P24	0	0	0	0	0	0
RPS29P25	0	0	0	0	0	0
CCDC8	34	45	23	16	18	19
PNMA8A	2	2	0	4	0	2
PNMA8B	0	0	0	3	0	6
GAPDHP38	0	0	0	0	0	0
CALM3	23420	26049	25555	23274	27281	25446
PTGIR	21	13	31	24	35	42
DACT3	0	6	6	28	37	33
RN7SL364P	0	0	0	0	0	0
MIR320E	2	1	3	4	2	0
Y_RNA	0	2	2	5	1	1
LRFN1	8	6	6	7	2	4
CRB3	0	0	10	0	2	6
DENND1C	10	16	17	12	2	12
TUBB4A	0	4	2	6	0	0
TNFSF9	96	115	80	115	152	154
CLIC4P2	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
CD70	143	97	140	52	63	44
RPL7P50	6	0	6	2	0	1
C3	26	35	35	66	39	30
MIR6791	0	0	0	0	0	0
TRIP10	758	718	802	709	817	819
SH2D3A	26	14	50	12	20	14
TNFSF14	46	32	48	14	22	10
MIR4745	0	0	0	0	0	0
MIR3187	0	0	0	0	0	0
SYMPK	2114	2439	2299	2255	2671	2691
FOXA3	4	0	0	3	11	6
IRF2BP1	406	418	451	464	569	574
MYPOP	106	109	94	70	59	89
NANOS2	0	0	2	0	0	4
CCDC61	229	290	251	276	289	315
MIR769	0	0	0	0	0	2
PGLYRP1	7	2	0	0	2	4
IGFL3	2	0	0	0	0	2
TGIF1P1	0	0	0	0	0	0
DM1-AS	35	41	54	65	62	68
DMWD	383	401	363	508	637	567
RSPH6A	0	0	0	1	0	3
ZNF426	489	412	490	344	535	528
ZNF561	379	361	407	403	544	380
ZNF562	113	95	130	118	153	137
RPS4XP22	0	0	0	0	0	0
ZNF846	113	138	149	99	107	105
UBE2L4	0	2	1	0	1	0
FBXL12	257	247	214	193	234	230
SNORA70	0	0	0	0	1	0
RPL10P15	0	0	0	0	0	0
PIN1-DT	8	4	8	11	4	6
OR7A8P	0	0	0	0	0	0
BICRA-AS1	0	0	0	0	0	2
EHD2	630	687	550	600	512	603
NOP53	7129	7779	7532	7429	8016	7712
SNORD23	0	0	0	0	0	0
NOP53-AS1	11	5	5	8	9	19
RPL23AP80	0	0	0	0	0	0
TPRX1	0	0	0	0	2	0
CRX	0	0	2	4	0	2
ZNF552	292	277	342	307	394	371
ZNF587B	322	312	294	351	397	438
FKBP1AP1	0	0	0	0	0	0
ZNF587	165	203	203	173	219	202
ZNF417	333	393	392	374	462	477
ZNF256	200	219	181	143	204	193
C19orf18	23	28	17	15	21	39
MIR4750	0	0	0	0	0	0
IL4I1	0	0	2	0	3	4
MIR4751	0	0	0	0	0	0
SIGLEC11	3	1	1	0	1	2
U3	0	0	0	0	0	0
VRK3	843	998	963	1008	1095	1100
