	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
3128	2	63200294	63200694	401	*	2.158023547	2.014131714	2.288856496	-0.455280794	0.72134906	0.972298494
3646	21	36430028	36430428	401	*	4.247982743	4.285456994	4.209509074	-0.117210874	0.721721846	0.972298494
2972	19	58401129	58401529	401	*	4.953258346	4.999176557	4.905830465	-0.100178367	0.722065902	0.972298494
5919	9	125200319	125200719	401	*	4.209492115	4.357525207	4.044514303	0.118278962	0.723446463	0.972298494
5906	9	121785742	121786142	401	*	3.35751446	3.523357432	3.170100791	0.157392897	0.724481276	0.972298494
1472	12	123584205	123584605	401	*	3.357583929	3.523558295	3.170002394	0.157692132	0.724481276	0.972298494
2544	17	78658095	78658495	401	*	3.35760414	3.523593552	3.170003382	0.157726396	0.724481276	0.972298494
4111	3	138972759	138973159	401	*	3.357501817	3.52349313	3.16989863	0.157730727	0.724481276	0.972298494
3222	2	120832191	120832591	401	*	3.357580155	3.52359297	3.169949492	0.1577797	0.724481276	0.972298494
3419	2	235639136	235639536	401	*	3.357580155	3.52359297	3.169949492	0.1577797	0.724481276	0.972298494
2764	19	11397304	11397704	401	*	3.35738388	3.523384116	3.169769291	0.157751051	0.724481276	0.972298494
2445	17	47492448	47492848	401	*	3.357557036	3.523592393	3.169897571	0.15783104	0.724481276	0.972298494
4008	3	72472177	72472577	401	*	3.357557036	3.523592393	3.169897571	0.15783104	0.724481276	0.972298494
471	1	207822193	207822593	401	*	3.357478634	3.523526745	3.16980287	0.157860092	0.724481276	0.972298494
99	1	22005357	22005757	401	*	3.357443308	3.523497095	3.16976029	0.157873021	0.724481276	0.972298494
2068	16	693260	693660	401	*	3.727829804	3.754845787	3.700298248	-0.138079751	0.725074253	0.972298494
114	1	26158349	26158749	401	*	3.72795796	3.754923972	3.700478299	-0.138181608	0.725074253	0.972298494
3233	2	128407265	128407665	401	*	3.727890347	3.75484694	3.700420466	-0.138200804	0.725074253	0.972298494
228	1	54603518	54603918	401	*	3.727818143	3.754764693	3.700358692	-0.138221275	0.725074253	0.972298494
5715	8	143261586	143261986	401	*	3.727983403	3.754811536	3.70064691	-0.138462629	0.725074253	0.972298494
2354	17	19019714	19020114	401	*	3.977314973	4.129298806	3.807414046	0.126943954	0.7260048	0.972298494
454	1	202118900	202119300	401	*	3.977242521	4.12923476	3.807331088	0.126962867	0.7260048	0.972298494
978	11	27506703	27507103	401	*	3.9772951	4.129298209	3.807370079	0.126987323	0.7260048	0.972298494
571	1	244835157	244835557	401	*	4.907916301	4.954477952	4.859801654	-0.098846569	0.726711937	0.972298494
1479	12	124422202	124422602	401	*	3.700455021	3.857875111	3.523730045	0.138872028	0.726825618	0.972298494
3598	20	61331414	61331814	401	*	3.700419337	3.857873943	3.523650848	0.138950048	0.726825618	0.972298494
2289	17	1629913	1630313	401	*	3.700352093	3.857817539	3.523569939	0.138974552	0.726825618	0.972298494
1780	14	91398715	91399115	401	*	3.700407048	3.857980889	3.523488225	0.13921958	0.726825618	0.972298494
5388	7	129239766	129240166	401	*	2.80757009	2.807423069	2.807717096	-0.190825497	0.72692645	0.972298494
2574	18	8862874	8863274	401	*	2.397060261	2.333070135	2.458332265	-0.311589162	0.726945776	0.972298494
6064	MT	1133	1533	401	*	12.56062983	12.6126906	12.50661984	-0.087856097	0.727078041	0.972298494
759	10	89411850	89412250	401	*	2.807486192	2.807308786	2.807663576	-0.190886245	0.727149576	0.972298494
5492	8	9243349	9243749	401	*	2.807536104	2.807426022	2.807646178	-0.190751635	0.727152368	0.972298494
4769	5	168129050	168129450	401	*	2.384788629	2.318934992	2.447767059	-0.315111102	0.727207463	0.972298494
1782	14	91503187	91503587	401	*	2.807413866	2.807240407	2.807587303	-0.190878347	0.727382233	0.972298494
2661	18	65750493	65750893	401	*	2.807413866	2.807240407	2.807587303	-0.190878347	0.727382233	0.972298494
1281	12	47634842	47635242	401	*	2.80749868	2.807429055	2.807568302	-0.190670736	0.727389322	0.972298494
3139	2	67999488	67999888	401	*	2.80725575	2.807005171	2.807506286	-0.191032526	0.727591701	0.972298494
2240	16	77316269	77316669	401	*	2.807330572	2.807162814	2.80749831	-0.190866943	0.727624424	0.972298494
4272	4	15181338	15181738	401	*	2.807457673	2.807432169	2.807483177	-0.190582509	0.727637708	0.972298494
682	10	48596631	48597031	401	*	2.807428593	2.807370324	2.807486859	-0.190648024	0.727640599	0.972298494
3243	2	131553418	131553818	401	*	2.807428593	2.807370324	2.807486859	-0.190648024	0.727640599	0.972298494
4021	3	85812551	85812951	401	*	2.807428593	2.807370324	2.807486859	-0.190648024	0.727640599	0.972298494
4009	3	72510168	72510568	401	*	2.807522356	2.80765804	2.807386659	-0.190260168	0.727842424	0.972298494
3699	22	19046759	19047159	401	*	2.807497514	2.807607425	2.807387595	-0.190311712	0.727861867	0.972298494
1767	14	81149693	81150093	401	*	2.807274917	2.807155181	2.807394643	-0.190770923	0.727889562	0.972298494
4641	5	98282674	98283074	401	*	2.807442852	2.807496183	2.807389519	-0.190424861	0.727889736	0.972298494
1514	13	22839234	22839634	401	*	2.807412937	2.807435366	2.807390508	-0.190486657	0.727897926	0.972298494
4545	5	32323764	32324164	401	*	2.807412937	2.807435366	2.807390508	-0.190486657	0.727897926	0.972298494
1215	12	4915579	4915979	401	*	2.807381235	2.807370955	2.807391514	-0.190552063	0.727902125	0.972298494
2252	16	82456674	82457074	401	*	2.807381235	2.807370955	2.807391514	-0.190552063	0.727902125	0.972298494
6115	X	40200552	40200952	401	*	2.807381235	2.807370955	2.807391514	-0.190552063	0.727902125	0.972298494
1648	14	20554773	20555173	401	*	2.807347697	2.807302853	2.807392539	-0.190621177	0.727902213	0.972298494
4716	5	140422472	140422872	401	*	2.807347697	2.807302853	2.807392539	-0.190621177	0.727902213	0.972298494
5271	7	55739533	55739933	401	*	2.807347697	2.807302853	2.807392539	-0.190621177	0.727902213	0.972298494
3562	20	48381136	48381536	401	*	2.807172599	2.80706457	2.80728062	-0.190747509	0.728155566	0.972298494
2486	17	61227004	61227404	401	*	2.807396891	2.807502002	2.807291772	-0.190321311	0.728160726	0.972298494
2516	17	73191539	73191939	401	*	2.807396891	2.807502002	2.807291772	-0.190321311	0.728160726	0.972298494
802	10	103261963	103262363	401	*	2.80721496	2.807147358	2.80728256	-0.190666679	0.728167353	0.972298494
648	10	33173510	33173910	401	*	2.807329893	2.807371602	2.807288183	-0.190448102	0.728175992	0.972298494
2429	17	43709617	43710017	401	*	2.807329893	2.807371602	2.807288183	-0.190448102	0.728175992	0.972298494
3178	2	94926807	94927207	401	*	2.807329893	2.807371602	2.807288183	-0.190448102	0.728175992	0.972298494
2043	15	96368396	96368796	401	*	2.807347004	2.807507972	2.807186018	-0.190209607	0.728444255	0.972298494
2674	18	75826039	75826439	401	*	2.807347004	2.807507972	2.807186018	-0.190209607	0.728444255	0.972298494
680	10	48399243	48399643	401	*	2.807274416	2.807372265	2.80717656	-0.190335834	0.728462609	0.972298494
4389	4	108109547	108109947	401	*	2.807274416	2.807372265	2.80717656	-0.190335834	0.728462609	0.972298494
4752	5	154737694	154738094	401	*	2.807274416	2.807372265	2.80717656	-0.190335834	0.728462609	0.972298494
6118	X	42023061	42023461	401	*	2.807274416	2.807372265	2.80717656	-0.190335834	0.728462609	0.972298494
5076	6	130286718	130287118	401	*	2.807193901	2.807221033	2.807166768	-0.190477247	0.728464101	0.972298494
1743	14	71183321	71183721	401	*	2.807235174	2.80729864	2.807171706	-0.190404593	0.728465525	0.972298494
2534	17	76643001	76643401	401	*	2.807235174	2.80729864	2.807171706	-0.190404593	0.728465525	0.972298494
2840	19	30786453	30786853	401	*	2.807235174	2.80729864	2.807171706	-0.190404593	0.728465525	0.972298494
3216	2	118843361	118843761	401	*	2.807172392	2.807296455	2.80704832	-0.190283415	0.728766881	0.972298494
5049	6	105669541	105669941	401	*	2.807172392	2.807296455	2.80704832	-0.190283415	0.728766881	0.972298494
1341	12	62259984	62260384	401	*	5.563573349	5.699329044	5.41370362	0.091444534	0.728834951	0.972298494
5583	8	46189673	46190073	401	*	2.185895503	2.474167003	1.825264188	0.442340387	0.72978789	0.973361995
5268	7	55047068	55047468	401	*	2.400359053	2.339948147	2.458341675	-0.30478423	0.731684632	0.975683583
3361	2	208600310	208600710	401	*	2.381983458	2.318916901	2.442408182	-0.309813682	0.732196257	0.976157552
108	1	24642976	24643376	401	*	4.769040074	4.907604424	4.615739356	0.097486508	0.732779353	0.976726584
3871	3	12963801	12964201	401	*	3.672511975	3.700595864	3.643870527	-0.135872127	0.734083764	0.977214809
4317	4	49102356	49102756	401	*	3.672158959	3.700198527	3.643563606	-0.13596252	0.734083764	0.977214809
3796	22	40408683	40409083	401	*	3.67255805	3.700594441	3.643966001	-0.135969009	0.734083764	0.977214809
53	1	11735880	11736280	401	*	3.672447162	3.700468564	3.643870703	-0.135999581	0.734083764	0.977214809
283	1	107965678	107966078	401	*	3.672476757	3.700339944	3.644064824	-0.13632227	0.734083765	0.977214809
1925	15	56733007	56733407	401	*	3.672476757	3.700339944	3.644064824	-0.13632227	0.734083765	0.977214809
1452	12	120495872	120496272	401	*	4.883920206	4.932136358	4.834036744	-0.095424499	0.736171001	0.978347378
2942	19	50804752	50805152	401	*	4.539170106	4.584957511	4.491881761	-0.100314581	0.736399186	0.978347378
4419	4	129020421	129020821	401	*	2.261826118	2.162743592	2.354538902	-0.376353014	0.736581315	0.978347378
58	1	12332967	12333367	401	*	2.385524761	2.326154759	2.442547824	-0.302783009	0.737062255	0.978347378
3070	2	31528380	31528780	401	*	2.385524761	2.326154759	2.442547824	-0.302783009	0.737062255	0.978347378
4298	4	39638826	39639226	401	*	4.247939275	4.39231003	4.087498264	0.110155544	0.738610136	0.978347378
5100	6	145734843	145735243	401	*	4.247964989	4.392389037	4.087458144	0.110274663	0.738610136	0.978347378
3982	3	57765853	57766253	401	*	2.024230799	2.350644055	1.601686905	0.537840801	0.742264434	0.978347378
3336	2	197375907	197376307	401	*	2.999983619	3.169868104	2.807390632	0.165938533	0.742352833	0.978347378
1139	11	111541838	111542238	401	*	3.000027414	3.169917415	2.807427335	0.165951142	0.742352833	0.978347378
4513	5	2739716	2740116	401	*	3.000019841	3.169917533	2.807409874	0.165968719	0.742352833	0.978347378
1022	11	61171888	61172288	401	*	3.000032695	3.16993946	2.807411064	0.165989456	0.742352833	0.978347378
4717	5	140514952	140515352	401	*	3.000012487	3.169917653	2.807392911	0.165985802	0.742352833	0.978347378
5559	8	37024631	37025031	401	*	3.00001868	3.169928327	2.807393345	0.165996042	0.742352833	0.978347378
2931	19	49541661	49542061	401	*	2.999999486	3.169907534	2.807376206	0.165992388	0.742352833	0.978347378
5200	7	26101676	26102076	401	*	3.000005362	3.169917777	2.807376467	0.16600237	0.742352833	0.978347378
5878	9	109372354	109372754	401	*	2.999992788	3.169907849	2.807360491	0.166008418	0.742352833	0.978347378
4243	4	4626950	4627350	401	*	2.999998475	3.169917904	2.807360562	0.166018401	0.742352833	0.978347378
3930	3	39426515	39426915	401	*	2.999981002	3.169898578	2.807345472	0.166014166	0.742352833	0.978347378
5390	7	129990269	129990669	401	*	2.999981002	3.169898578	2.807345472	0.166014166	0.742352833	0.978347378
1309	12	52823582	52823982	401	*	3.000004307	3.169928217	2.807360632	0.166028644	0.742352833	0.978347378
1347	12	64704507	64704907	401	*	3.000004307	3.169928217	2.807360632	0.166028644	0.742352833	0.978347378
3293	2	171173326	171173726	401	*	3.000004307	3.169928217	2.807360632	0.166028644	0.742352833	0.978347378
3648	21	36705792	36706192	401	*	3.000004307	3.169928217	2.807360632	0.166028644	0.742352833	0.978347378
1469	12	123055391	123055791	401	*	3.00001028	3.169938782	2.807360701	0.16603914	0.742352833	0.978347378
1586	13	74135191	74135591	401	*	2.999991834	3.169918033	2.807345215	0.166033877	0.742352833	0.978347378
3684	21	46244312	46244712	401	*	2.999991834	3.169918033	2.807345215	0.166033877	0.742352833	0.978347378
2507	17	67945090	67945490	401	*	2.999959957	3.169882137	2.807318508	0.166024688	0.742352833	0.978347378
535	1	229107336	229107736	401	*	3.000036769	3.169972648	2.807377704	0.166056003	0.742352833	0.978347378
4961	6	37696444	37696844	401	*	3.00001639	3.169949593	2.807360768	0.166049883	0.742352833	0.978347378
1429	12	114341718	114342118	401	*	2.999997475	3.16992816	2.80734509	0.166044129	0.742352833	0.978347378
4378	4	100851059	100851459	401	*	2.999997475	3.16992816	2.80734509	0.166044129	0.742352833	0.978347378
3374	2	217051849	217052249	401	*	3.000009192	3.16994918	2.807344845	0.166065394	0.742352833	0.978347378
828	10	114610665	114611065	401	*	2.999990891	3.169928101	2.807330117	0.166059043	0.742352833	0.978347378
1387	12	98483142	98483542	401	*	2.999990891	3.169928101	2.807330117	0.166059043	0.742352833	0.978347378
3281	2	160776854	160777254	401	*	2.999996486	3.169938301	2.807329792	0.166069567	0.742352833	0.978347378
966	11	18153225	18153625	401	*	2.999984564	3.169928042	2.80731573	0.166073369	0.742352833	0.978347378
4794	5	173644345	173644745	401	*	3.000008115	3.169959467	2.807329158	0.166091366	0.742352833	0.978347378
4979	6	43338957	43339357	401	*	3.000008115	3.169959467	2.807329158	0.166091366	0.742352833	0.978347378
5672	8	124474515	124474915	401	*	5.098635958	5.148643593	5.04683249	-0.091792957	0.742574638	0.978347378
2260	16	85182913	85183313	401	*	4.022512898	4.170048409	3.85815299	0.11706244	0.74270501	0.978347378
1828	14	103124762	103125162	401	*	4.02235028	4.169915656	3.857953298	0.117129376	0.74270501	0.978347378
2313	17	8073602	8074002	401	*	4.022360843	4.169964764	3.857916011	0.117215766	0.74270501	0.978347378
482	1	209627668	209628068	401	*	4.022357902	4.169989097	3.857879208	0.117276899	0.74270501	0.978347378
3250	2	134918426	134918826	401	*	5.11919583	5.169323441	5.067263603	-0.091544856	0.742772928	0.978347378
343	1	153679150	153679550	401	*	3.614594211	3.643939739	3.584639356	-0.133266649	0.743392032	0.978347378
800	10	102834970	102835370	401	*	3.614432888	3.64375888	3.58449839	-0.133306528	0.743392032	0.978347378
3153	2	73836198	73836598	401	*	3.614772404	3.644027404	3.584911869	-0.133451459	0.743392032	0.978347378
2339	17	16909482	16909882	401	*	3.614837482	3.644026549	3.585045636	-0.133586053	0.743392032	0.978347378
2251	16	81695929	81696329	401	*	3.614747636	3.643849908	3.5850462	-0.133763217	0.743392032	0.978347378
3682	21	46124127	46124527	401	*	3.61470226	3.6437607	3.58504648	-0.133852682	0.743392032	0.978347378
4224	4	1592755	1593155	401	*	3.614610624	3.643580546	3.585047031	-0.134033343	0.743392032	0.978347378
5932	9	127815057	127815457	401	*	3.61456437	3.643489615	3.585047303	-0.134124525	0.743392032	0.978347378
3773	22	36368459	36368859	401	*	4.507759948	4.554518686	4.459434817	-0.09830586	0.7442607	0.978347378
1899	15	44430143	44430543	401	*	2.260264502	2.168078973	2.346911668	-0.363556628	0.745318021	0.978347378
1329	12	57478077	57478477	401	*	3.754782726	3.906753121	3.584898597	0.126746587	0.745598147	0.978347378
2760	19	10811816	10812216	401	*	3.754872446	3.906876642	3.584946065	0.126822633	0.745598147	0.978347378
1879	15	40339490	40339890	401	*	3.754919264	3.906960454	3.584946641	0.126905862	0.745598147	0.978347378
4318	4	49108260	49108660	401	*	3.754868972	3.906905508	3.584902166	0.126895393	0.745598147	0.978347378
4554	5	35617584	35617984	401	*	3.75481446	3.906845854	3.584854081	0.126883825	0.745598147	0.978347378
2475	17	57804229	57804629	401	*	2.701716206	2.70072265	2.702709079	-0.192259757	0.746076443	0.978347378
3877	3	13879282	13879682	401	*	3.426211374	3.584785188	3.248030662	0.141172956	0.746257011	0.978347378
5703	8	140614778	140615178	401	*	3.426375233	3.584991591	3.248140792	0.141269209	0.746257011	0.978347378
2009	15	82771597	82771997	401	*	3.4262039	3.584854046	3.247926782	0.141345664	0.746257011	0.978347378
4486	4	182799504	182799904	401	*	3.426122459	3.584788715	3.247824993	0.141382117	0.746257011	0.978347378
76	1	17185139	17185539	401	*	3.426280354	3.584991035	3.247926772	0.141482637	0.746257011	0.978347378
2895	19	43676062	43676462	401	*	2.70106007	2.699914358	2.702204873	-0.192563346	0.746300885	0.978347378
3752	22	30054616	30055016	401	*	2.701253592	2.700327489	2.702179101	-0.192124951	0.7466714	0.978347378
4590	5	68446402	68446802	401	*	2.700546883	2.699469281	2.70162368	-0.192427222	0.746906291	0.978347378
1174	11	122765746	122766146	401	*	2.700755212	2.699903274	2.701606648	-0.191976736	0.747288683	0.978347378
1407	12	108473369	108473769	401	*	2.700957572	2.700325106	2.70158976	-0.191538526	0.747657632	0.978347378
2124	16	14013030	14013430	401	*	2.700957572	2.700325106	2.70158976	-0.191538526	0.747657632	0.978347378
3647	21	36465008	36465408	401	*	2.700957572	2.700325106	2.70158976	-0.191538526	0.747657632	0.978347378
638	10	29270123	29270523	401	*	2.701799719	2.70149625	2.702103123	-0.190881577	0.747704084	0.978347378
1246	12	19618703	19619103	401	*	2.700219951	2.699449112	2.700990379	-0.191814666	0.747928758	0.978347378
4086	3	127616511	127616911	401	*	2.701154031	2.700734925	2.701573016	-0.191112447	0.748013275	0.978347378
1473	12	123649967	123650367	401	*	2.701344662	2.701132877	2.701556417	-0.190698352	0.748355751	0.978347378
4346	4	74138771	74139171	401	*	2.701344662	2.701132877	2.701556417	-0.190698352	0.748355751	0.978347378
5207	7	28642779	28643179	401	*	2.701344662	2.701132877	2.701556417	-0.190698352	0.748355751	0.978347378
942	11	9657869	9658269	401	*	2.700648753	2.700322694	2.700974739	-0.190926499	0.74867682	0.978347378
3026	2	18675962	18676362	401	*	2.700648753	2.700322694	2.700974739	-0.190926499	0.74867682	0.978347378
3988	3	58659149	58659549	401	*	2.700648753	2.700322694	2.700974739	-0.190926499	0.74867682	0.978347378
4517	5	6720203	6720603	401	*	2.700648753	2.700322694	2.700974739	-0.190926499	0.74867682	0.978347378
822	10	112393366	112393766	401	*	2.699879678	2.699428703	2.700330513	-0.191175837	0.748984871	0.978347378
370	1	159437743	159438143	401	*	2.700854101	2.700741176	2.700967018	-0.190500781	0.749030721	0.978347378
3832	22	48241021	48241421	401	*	2.701053508	2.701147648	2.700959362	-0.190087112	0.749371383	0.978347378
2675	18	76637752	76638152	401	*	2.699283316	2.698934159	2.699632389	-0.190972362	0.749684056	0.978347378
153	1	36629532	36629932	401	*	2.701247045	2.701542257	2.700951772	-0.189685346	0.749698946	0.978347378
