	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
4389	4	108109547	108109947	401	*	2.805271728	2.715349598	2.889916409	-3.97E-05	0.835139941	0.999630628
4752	5	154737694	154738094	401	*	2.805271728	2.715349598	2.889916409	-3.97E-05	0.835139941	0.999630628
6118	X	42023061	42023461	401	*	2.805271728	2.715349598	2.889916409	-3.97E-05	0.835139941	0.999630628
5363	7	107220967	107221367	401	*	2.892811599	2.804940734	2.975636351	-4.01E-05	0.835489794	0.999630628
3897	3	23907205	23907605	401	*	2.906560932	2.986686489	2.821722253	4.08E-05	0.835547947	0.999630628
4317	4	49102356	49102756	401	*	3.6615285	3.593106576	3.726851815	-5.32E-05	0.835585922	0.999630628
98	1	21920144	21920544	401	*	3.795270916	3.860591658	3.726851815	5.68E-05	0.835907016	0.999630628
252	1	70478647	70479047	401	*	2.207142132	2.335543675	2.066186258	2.69E-05	0.836061015	0.999630628
6125	X	46440109	46440509	401	*	2.207142132	2.335543675	2.066186258	2.69E-05	0.836061015	0.999630628
3269	2	152386076	152386476	401	*	2.48894028	2.371923978	2.597173395	-3.32E-05	0.836461874	0.999630628
5812	9	85178529	85178929	401	*	2.48894028	2.371923978	2.597173395	-3.32E-05	0.836461874	0.999630628
1434	12	115610729	115611129	401	*	2.915976941	2.831308673	2.995950484	-4.04E-05	0.836622417	0.999630628
4312	4	48286064	48286464	401	*	2.915976941	2.831308673	2.995950484	-4.04E-05	0.836622417	0.999630628
4194	3	193002589	193002989	401	*	2.604817254	2.501192247	2.701495341	-3.59E-05	0.836634185	0.999630628
6205	X	131601175	131601575	401	*	2.604817254	2.501192247	2.701495341	-3.59E-05	0.836634185	0.999630628
5082	6	131923748	131924148	401	*	3.07751735	3.163725005	2.985829172	4.28E-05	0.836733571	0.999630628
1309	12	52823582	52823982	401	*	2.997091591	3.077919677	2.911464873	4.23E-05	0.836736322	0.999630628
1347	12	64704507	64704907	401	*	2.997091591	3.077919677	2.911464873	4.23E-05	0.836736322	0.999630628
3293	2	171173326	171173726	401	*	2.997091591	3.077919677	2.911464873	4.23E-05	0.836736322	0.999630628
3648	21	36705792	36706192	401	*	2.997091591	3.077919677	2.911464873	4.23E-05	0.836736322	0.999630628
76	1	17185139	17185539	401	*	3.422342173	3.492957177	3.348092118	4.91E-05	0.836855254	0.999630628
5882	9	111940617	111941017	401	*	2.512146599	2.619824325	2.395779262	3.38E-05	0.836907509	0.999630628
442	1	188336626	188337026	401	*	2.576019921	2.467966111	2.676541661	-3.47E-05	0.837265278	0.999630628
160	1	38148898	38149298	401	*	3.087753968	3.174063544	2.995950484	4.22E-05	0.837297676	0.999630628
4280	4	25163522	25163922	401	*	2.632041548	2.517522696	2.738134789	-3.32E-05	0.837320254	0.999630628
2486	17	61227004	61227404	401	*	2.817625271	2.729438215	2.900730873	-3.90E-05	0.837506215	0.999630628
2516	17	73191539	73191939	401	*	2.817625271	2.729438215	2.900730873	-3.90E-05	0.837506215	0.999630628
2339	17	16909482	16909882	401	*	3.62492156	3.557784851	3.689072452	-5.29E-05	0.837535815	0.999630628
2564	18	2460461	2460861	401	*	3.4883255	3.561727325	3.410987983	4.94E-05	0.837743644	0.999630628
4247	4	5384999	5385399	401	*	2.527268751	2.634872356	2.410987983	3.30E-05	0.838167258	0.999630628
4271	4	13766789	13767189	401	*	2.489719308	2.60461768	2.364872216	3.16E-05	0.83838523	0.999630628
5121	6	156455786	156456186	401	*	2.895937956	2.811578036	2.975636351	-3.96E-05	0.83841341	0.999630628
3639	21	34690002	34690402	401	*	2.90754205	2.824761731	2.985829172	-4.00E-05	0.838440713	0.999630628
150	1	34852677	34853077	401	*	3.548844398	3.476344659	3.617874475	-5.02E-05	0.838510556	0.999630628
2128	16	15597669	15598069	401	*	3.548844398	3.476344659	3.617874475	-5.02E-05	0.838510556	0.999630628
1987	15	74838108	74838508	401	*	3.79359561	3.857387672	3.726851815	5.57E-05	0.838676424	0.999630628
4284	4	25698748	25699148	401	*	2.684873537	2.533670361	2.821722253	-2.37E-05	0.83869896	0.999630628
1479	12	124422202	124422602	401	*	3.698652445	3.757406876	3.637403254	5.36E-05	0.839061025	0.999630628
4466	4	162336123	162336523	401	*	2.350544397	2.219978233	2.470268554	-2.95E-05	0.839320871	0.999630628
2764	19	11397304	11397704	401	*	3.324122101	3.403273712	3.240374569	4.28E-05	0.8393307	0.999630628
153	1	36629532	36629932	401	*	2.721729681	2.62736796	2.810296606	-3.67E-05	0.839373446	0.999630628
2001	15	80267363	80267763	401	*	2.721729681	2.62736796	2.810296606	-3.67E-05	0.839373446	0.999630628
3246	2	134075480	134075880	401	*	2.721729681	2.62736796	2.810296606	-3.67E-05	0.839373446	0.999630628
1613	13	98673137	98673537	401	*	2.712075018	2.619824325	2.798779749	-3.71E-05	0.839565407	0.999630628
2134	16	20233041	20233441	401	*	2.523230844	2.62736796	2.410987983	3.33E-05	0.83962807	0.999630628
3319	2	181492704	181493104	401	*	2.328820414	2.189726595	2.455675204	-2.78E-05	0.839809811	0.999630628
3216	2	118843361	118843761	401	*	2.796161977	2.708253358	2.879020268	-3.79E-05	0.840008808	0.999630628
5049	6	105669541	105669941	401	*	2.796161977	2.708253358	2.879020268	-3.79E-05	0.840008808	0.999630628
4952	6	36197093	36197493	401	*	4.525356964	4.577502263	4.471255999	6.93E-05	0.840154544	0.999630628
4243	4	4626950	4627350	401	*	2.994177142	3.072403399	2.911464873	4.13E-05	0.840335358	0.999630628
5790	9	63816616	63817016	401	*	3.80272153	3.863788544	3.738954956	5.58E-05	0.840373481	0.999630628
4766	5	163339036	163339436	401	*	2.496864258	2.60461768	2.380408503	3.24E-05	0.840462586	0.999630628
5029	6	87082902	87083302	401	*	2.496864258	2.60461768	2.380408503	3.24E-05	0.840462586	0.999630628
5508	8	16679330	16679730	401	*	2.496864258	2.60461768	2.380408503	3.24E-05	0.840462586	0.999630628
4444	4	148143530	148143930	401	*	2.903457535	2.980809371	2.821722253	3.93E-05	0.840473239	0.999630628
5296	7	73484141	73484541	401	*	2.903457535	2.980809371	2.821722253	3.93E-05	0.840473239	0.999630628
1972	15	72866923	72867323	401	*	3.163407268	3.25448829	3.066186258	4.03E-05	0.840525274	0.999630628
14	1	2852028	2852428	401	*	2.215828359	2.335543675	2.085272712	2.66E-05	0.840711275	0.999630628
2121	16	13754891	13755291	401	*	2.338044607	2.209964671	2.455675204	-2.93E-05	0.840909679	0.999630628
1483	12	125461139	125461539	401	*	3.066591757	2.986686489	3.142302676	-3.98E-05	0.840911583	0.999630628
780	10	97866707	97867107	401	*	3.576236254	3.505292222	3.643854541	-4.94E-05	0.841039749	0.999630628
4803	5	177599913	177600313	401	*	3.501585946	3.429400599	3.570330949	-4.92E-05	0.841044359	0.999630628
2032	15	91022019	91022419	401	*	4.058299819	4.11342473	4.000984636	6.05E-05	0.841282203	0.999630628
4542	5	26416914	26417314	401	*	3.301232416	3.209964671	3.38706831	-4.25E-05	0.841384545	0.999630628
2633	18	53923256	53923656	401	*	2.412290666	2.517522696	2.298774672	3.02E-05	0.841498468	0.999630628
1119	11	87764088	87764488	401	*	2.70235531	2.612241038	2.787170213	-3.65E-05	0.841707	0.999630628
3540	20	42161367	42161767	401	*	2.70235531	2.612241038	2.787170213	-3.65E-05	0.841707	0.999630628
4918	6	28586216	28586616	401	*	2.70235531	2.612241038	2.787170213	-3.65E-05	0.841707	0.999630628
5168	7	3054980	3055380	401	*	2.99218199	2.914175382	3.066186258	-3.97E-05	0.841831474	0.999630628
195	1	45011917	45012317	401	*	4.011844032	3.950886446	4.070330078	-5.88E-05	0.84188439	0.999630628
423	1	182098021	182098421	401	*	2.519181605	2.619824325	2.410987983	3.32E-05	0.842048214	0.999630628
3153	2	73836198	73836598	401	*	3.621656911	3.557784851	3.682820661	-5.13E-05	0.842117378	0.999630628
5394	7	132145186	132145586	401	*	3.07199953	3.153311844	2.985829172	4.14E-05	0.842649735	0.999630628
4486	4	182799504	182799904	401	*	3.412048296	3.480515756	3.340168909	4.66E-05	0.842865482	0.999630628
6168	X	100555719	100556119	401	*	2.407917272	2.509380578	2.298774672	3.03E-05	0.843182612	0.999630628
3331	2	191677841	191678241	401	*	5.091565547	5.054248011	5.127942096	-8.19E-05	0.843410055	0.999630628
2009	15	82771597	82771997	401	*	3.417999189	3.484674829	3.348092118	4.69E-05	0.843429241	0.999630628
549	1	231938268	231938668	401	*	2.342634681	2.219978233	2.455675204	-2.92E-05	0.843701107	0.999630628
1106	11	78463712	78464112	401	*	2.342634681	2.219978233	2.455675204	-2.92E-05	0.843701107	0.999630628
4890	6	21790062	21790462	401	*	2.342634681	2.219978233	2.455675204	-2.92E-05	0.843701107	0.999630628
4901	6	26365066	26365466	401	*	3.509222385	3.438005464	3.577088526	-4.79E-05	0.843768003	0.999630628
921	11	4821619	4822019	401	*	2.91191627	2.986686489	2.833058124	3.82E-05	0.843933628	0.999630628
1489	12	130168314	130168714	401	*	2.619715079	2.729438215	2.500955019	3.19E-05	0.843935324	0.999630628
3930	3	39426515	39426915	401	*	2.983251942	3.06130716	2.900730873	3.97E-05	0.843941906	0.999630628
5390	7	129990269	129990669	401	*	2.983251942	3.06130716	2.900730873	3.97E-05	0.843941906	0.999630628
1518	13	25391898	25392298	401	*	3.089750457	3.168903535	3.006001284	4.11E-05	0.844012574	0.999630628
1705	14	54877215	54877615	401	*	2.619003194	2.517522696	2.713812171	-3.31E-05	0.84402292	0.999630628
5126	6	157513257	157513657	401	*	2.538237858	2.642337918	2.426038046	3.11E-05	0.844230693	0.999630628
5878	9	109372354	109372754	401	*	2.991256794	3.066865947	2.911464873	4.00E-05	0.844585043	0.999630628
1329	12	57478077	57478477	401	*	3.738690748	3.798272754	3.676541661	5.18E-05	0.844777227	0.999630628
2043	15	96368396	96368796	401	*	2.811907512	2.729438215	2.889916409	-3.70E-05	0.844784986	0.999630628
2674	18	75826039	75826439	401	*	2.811907512	2.729438215	2.889916409	-3.70E-05	0.844784986	0.999630628
3699	22	19046759	19047159	401	*	2.82987393	2.743390579	2.911464873	-3.61E-05	0.844871559	0.999630628
864	10	124700017	124700417	401	*	3.482098199	3.549867434	3.410987983	4.76E-05	0.844925314	0.999630628
2260	16	85182913	85183313	401	*	4.035494939	4.088889359	3.980048181	5.62E-05	0.845268421	0.999630628
2589	18	21474358	21474758	401	*	2.569257325	2.467966111	2.663901077	-3.26E-05	0.845280903	0.999630628
664	10	43214277	43214677	401	*	3.54739234	3.480515756	3.611305693	-4.83E-05	0.845356551	0.999630628
4006	3	72298087	72298487	401	*	3.490333494	3.420744103	3.556720089	-4.75E-05	0.845426085	0.999630628
2709	19	3453804	3454204	401	*	3.79938626	3.857387672	3.738954956	5.40E-05	0.845587869	0.999630628
2285	17	937093	937493	401	*	2.692569673	2.60461768	2.775466496	-3.51E-05	0.845912406	0.999630628
2650	18	59578142	59578542	401	*	2.362570249	2.467966111	2.248863578	2.89E-05	0.845945967	0.999630628
3085	2	43388341	43388741	401	*	2.362570249	2.467966111	2.248863578	2.89E-05	0.845945967	0.999630628
3171	2	89680608	89681008	401	*	3.08701748	3.163725005	3.006001284	4.09E-05	0.846157944	0.999630628
4560	5	40438769	40439169	401	*	3.299508311	3.21498014	3.379356856	-4.24E-05	0.846287669	0.999630628
4635	5	95973176	95973576	401	*	2.705922328	2.619824325	2.787170213	-3.52E-05	0.846704529	0.999630628
5200	7	26101676	26102076	401	*	2.999217476	3.072403399	2.9221196	3.95E-05	0.846740968	0.999630628
1557	13	44703097	44703497	401	*	2.573168614	2.476344659	2.663901077	-3.28E-05	0.846831485	0.999630628
2853	19	34936112	34936512	401	*	2.573168614	2.476344659	2.663901077	-3.28E-05	0.846831485	0.999630628
4363	4	85199032	85199432	401	*	3.076775617	3.153311844	2.995950484	4.07E-05	0.846990004	0.999630628
2507	17	67945090	67945490	401	*	2.967107747	3.050124914	2.879020268	3.68E-05	0.847106717	0.999630628
1864	15	32006874	32007274	401	*	2.197449892	2.050124914	2.331114551	-2.39E-05	0.847170384	0.999630628
3245	2	134067260	134067660	401	*	2.224462602	2.335543675	2.104109951	2.58E-05	0.847189939	0.999630628
3803	22	41808358	41808758	401	*	3.444784614	3.371923978	3.514141786	-4.55E-05	0.847239447	0.999630628
1668	14	31026338	31026738	401	*	5.079530748	5.114767081	5.043412212	8.06E-05	0.84725321	0.999630628
214	1	51284604	51285004	401	*	3.840009061	3.901787377	3.775466496	5.27E-05	0.847372309	0.999630628
5449	7	154806706	154807106	401	*	3.375094957	3.297950562	3.448322797	-4.41E-05	0.847502299	0.999630628
1679	14	38306585	38306985	401	*	2.347210198	2.229922771	2.455675204	-2.86E-05	0.847595986	0.999630628
2446	17	47511563	47511963	401	*	2.347210198	2.229922771	2.455675204	-2.86E-05	0.847595986	0.999630628
2508	17	68005905	68006305	401	*	2.347210198	2.229922771	2.455675204	-2.86E-05	0.847595986	0.999630628
5703	8	140614778	140615178	401	*	3.429827838	3.492957177	3.363809178	4.55E-05	0.847786176	0.999630628
5246	7	44872649	44873049	401	*	3.097187147	3.174063544	3.015982547	3.95E-05	0.848220323	0.999630628
2057	15	100816916	100817316	401	*	2.602022352	2.509380578	2.689072452	-3.31E-05	0.848290725	0.999630628
2855	19	35412962	35413362	401	*	2.526182473	2.619824325	2.426038046	3.20E-05	0.848349709	0.999630628
3358	2	206978786	206979186	401	*	2.526182473	2.619824325	2.426038046	3.20E-05	0.848349709	0.999630628
6023	GL000225.1	74636	75036	401	*	4.063121399	4.11342473	4.011000547	5.77E-05	0.848895044	0.999630628
1874	15	40100722	40101122	401	*	3.16011033	3.23979923	3.075761049	4.04E-05	0.848943919	0.999630628
5954	9	130171524	130171924	401	*	4.043126046	3.989616094	4.094722076	-5.73E-05	0.848983583	0.999630628
1406	12	108210103	108210503	401	*	3.425026994	3.353848498	3.49285824	-4.50E-05	0.849166757	0.999630628
4703	5	138591077	138591477	401	*	2.20250898	2.06130716	2.331114551	-2.41E-05	0.849350247	0.999630628
343	1	153679150	153679550	401	*	3.613207076	3.553831574	3.670235213	-4.86E-05	0.849370961	0.999630628
845	10	119824344	119824744	401	*	2.577069328	2.484674829	2.663901077	-3.26E-05	0.84943421	0.999630628
5653	8	104369090	104369490	401	*	2.63274703	2.729438215	2.529106976	3.26E-05	0.850009897	0.999630628
800	10	102834970	102835370	401	*	3.606102989	3.545892372	3.663901077	-4.78E-05	0.850026318	0.999630628
5776	9	35943555	35943955	401	*	2.67909228	2.58924904	2.763667057	-3.29E-05	0.85004592	0.999630628
5559	8	37024631	37025031	401	*	3.007134472	3.077919677	2.932696215	3.83E-05	0.850461564	0.999630628
876	10	127194546	127194946	401	*	3.074017926	3.148076942	2.995950484	3.95E-05	0.850731114	0.999630628
4480	4	172329943	172330343	401	*	2.922123617	2.844314096	2.995950484	-3.54E-05	0.850925176	0.999630628
2931	19	49541661	49542061	401	*	2.996307323	3.066865947	2.9221196	3.82E-05	0.851008937	0.999630628
1716	14	58171126	58171526	401	*	3.427189567	3.358388643	3.49285824	-4.47E-05	0.85117163	0.999630628
1219	12	5981913	5982313	401	*	3.157507559	3.234869452	3.075761049	3.99E-05	0.85144801	0.999630628
5524	8	22743672	22744072	401	*	3.507729874	3.442288727	3.570330949	-4.54E-05	0.851640333	0.999630628
2974	19	58539021	58539421	401	*	2.370371711	2.467966111	2.265693197	2.81E-05	0.851672873	0.999630628
2721	19	4435377	4435777	401	*	3.416930343	3.344725117	3.485693373	-4.29E-05	0.851773827	0.999630628
1131	11	97019247	97019647	401	*	3.081535944	3.153311844	3.006001284	3.95E-05	0.852043518	0.999630628
3046	2	24164290	24164690	401	*	3.081535944	3.153311844	3.006001284	3.95E-05	0.852043518	0.999630628
998	11	45180864	45181264	401	*	4.421396957	4.374167572	4.467129085	-6.25E-05	0.852388127	0.999630628
3877	3	13879282	13879682	401	*	3.419587424	3.480515756	3.355972051	4.38E-05	0.852613538	0.999630628
5469	8	1425276	1425676	401	*	2.269474279	2.371923978	2.159189407	2.51E-05	0.852648607	0.999630628
1390	12	99647809	99648209	401	*	2.719152531	2.634872356	2.798779749	-3.30E-05	0.852659876	0.999630628
313	1	117694869	117695269	401	*	2.709480548	2.62736796	2.787170213	-3.34E-05	0.85270385	0.999630628
4427	4	139295613	139296013	401	*	3.85602662	3.911088339	3.798779749	5.23E-05	0.85296526	0.999630628
1849	15	25579212	25579612	401	*	2.580959524	2.492957177	2.663901077	-3.19E-05	0.853074973	0.999630628
2977	2	150675	151075	401	*	2.580959524	2.492957177	2.663901077	-3.19E-05	0.853074973	0.999630628
4138	3	150214875	150215275	401	*	2.580959524	2.492957177	2.663901077	-3.19E-05	0.853074973	0.999630628
5723	8	144371906	144372306	401	*	3.566081963	3.505292222	3.624413484	-4.61E-05	0.853078173	0.999630628
3901	3	27576751	27577151	401	*	2.537159811	2.62736796	2.440932728	3.05E-05	0.853448755	0.999630628
1313	12	53328723	53329123	401	*	3.967063318	3.911088339	4.020947401	-5.37E-05	0.853521282	0.999630628
4009	3	72510168	72510568	401	*	2.833139536	2.750316485	2.911464873	-3.30E-05	0.853601478	0.999630628
3587	20	57391082	57391482	401	*	3.850025304	3.904894365	3.792986659	5.19E-05	0.853929298	0.999630628
4717	5	140514952	140515352	401	*	3.004240261	3.072403399	2.932696215	3.73E-05	0.854084656	0.999630628
143	1	32703053	32703453	401	*	4.052707863	4.102640722	4.000984636	5.43E-05	0.854118457	0.999630628
4740	5	150357469	150357869	401	*	3.899366575	3.956886478	3.839457793	5.20E-05	0.854210227	0.999630628
4708	5	139561065	139561465	401	*	4.673327821	4.631232851	4.714229285	-6.83E-05	0.854601117	0.999630628
3576	20	53390027	53390427	401	*	3.089014988	3.15852782	3.015982547	3.87E-05	0.854609628	0.999630628
5863	9	98980325	98980725	401	*	3.089014988	3.15852782	3.015982547	3.87E-05	0.854609628	0.999630628
259	1	79875999	79876399	401	*	3.101880707	3.174063544	3.025895229	3.76E-05	0.854754418	0.999630628
6222	X	139776312	139776712	401	*	3.101880707	3.174063544	3.025895229	3.76E-05	0.854754418	0.999630628
662	10	43181111	43181511	401	*	2.639219126	2.729438215	2.542979595	3.21E-05	0.854850221	0.999630628
4435	4	145256442	145256842	401	*	2.639219126	2.729438215	2.542979595	3.21E-05	0.854850221	0.999630628
2163	16	31179668	31180068	401	*	4.377269357	4.330798186	4.422290224	-6.16E-05	0.854879706	0.999630628
2480	17	59424846	59425246	401	*	2.699743285	2.619824325	2.775466496	-3.29E-05	0.854899321	0.999630628
2798	19	16705043	16705443	401	*	2.699743285	2.619824325	2.775466496	-3.29E-05	0.854899321	0.999630628
1599	13	79800883	79801283	401	*	2.605845929	2.517522696	2.689072452	-3.10E-05	0.855116913	0.999630628
2060	15	101592313	101592713	401	*	2.686333052	2.60461768	2.763667057	-3.23E-05	0.85525912	0.999630628
1455	12	120997405	120997805	401	*	3.367319064	3.297950562	3.433504609	-4.25E-05	0.855270439	0.999630628
1807	14	98442066	98442466	401	*	3.367319064	3.297950562	3.433504609	-4.25E-05	0.855270439	0.999630628
5756	9	27455186	27455586	401	*	2.595380828	2.509380578	2.676541661	-3.14E-05	0.855314937	0.999630628
1847	15	22797442	22797842	401	*	2.403399275	2.179500089	2.597173395	-1.35E-05	0.855410455	0.999630628
3772	22	36252486	36252886	401	*	3.162009223	3.234869452	3.085272712	3.93E-05	0.855576323	0.999630628
1460	12	121871362	121871762	401	*	4.597626223	4.549867434	4.643854541	-6.42E-05	0.855776244	0.999630628
698	10	61842085	61842485	401	*	3.078787346	3.148076942	3.006001284	3.83E-05	0.855795277	0.999630628
1022	11	61171888	61172288	401	*	3.01500826	3.083414944	2.943195855	3.63E-05	0.855809462	0.999630628
1541	13	33402843	33403243	401	*	3.222905047	3.142822976	3.298774672	-3.90E-05	0.855913232	0.999630628
1291	12	50041415	50041815	401	*	3.481537887	3.541906328	3.41853264	4.41E-05	0.855932018	0.999630628
6046	KI270583.1	-37	363	401	*	2.198814028	2.072403399	2.315035227	-2.39E-05	0.856341585	0.999630628
4600	5	75236817	75237217	401	*	3.494922201	3.553831574	3.433504609	4.42E-05	0.856389169	0.999630628
3012	2	12210167	12210567	401	*	2.625231542	2.715349598	2.529106976	3.15E-05	0.856503114	0.999630628
1733	14	67694766	67695166	401	*	3.431505014	3.367426295	3.49285824	-4.33E-05	0.856551225	0.999630628
1833	14	105357915	105358315	401	*	3.864719531	3.804940734	3.9221196	-5.05E-05	0.856563249	0.999630628
4882	6	17987732	17988132	401	*	3.542933054	3.60461768	3.478492746	4.48E-05	0.856996135	0.999630628
2153	16	29265306	29265706	401	*	2.584839259	2.501192247	2.663901077	-3.08E-05	0.857716613	0.999630628
