ID	proerythroblast	early_basophilic	late_basophilic	polychromatic	orthochromatic
ZNF20	2.938599518	2.807354922	2.222392524	0.736965623	0.736965623
ULK3	12.03193101	12.22359963	11.91699905	10.9794252	10.9794252
GPN2	10.56732202	10.6635581	10.28386044	8.965784285	8.965784285
LOC647979	13.70311087	13.61788869	13.13367734	12.69043456	12.69043456
SMCR7	9.2644426	9.000938855	8.915879379	8.652247341	8.652247341
RPP21	7.739218271	7.982993575	7.743712202	7.395176791	7.395176791
FLJ42969	0	0	0	3.969626658	3.969626658
HDAC3	12.88766482	13.01837407	12.7883105	11.65627603	11.65627603
USF2	12.43341148	12.62128885	12.70520038	11.51323411	11.51323411
TAS2R5	3.938599142	3.662965392	2.807354922	2.222392524	2.222392524
SOCS7	10.70419156	10.40052405	9.89532277	9.729620744	9.729620744
MSL1	12.88404323	13.203093	13.0610336	12.20965653	12.20965653
COL6A2	0.415037463	0.736965623	2.222392524	2.807354922	2.807354922
PRKACG	6.392317423	6.486499915	6.129283017	5.058893545	5.058893545
BRMS1L	9.057991723	9.138698529	8.603626345	7	7
LOC100507462	4	3.459431619	3.058893631	1.73696545	1.73696545
SETBP1	5.129283017	6.363404672	7.087462841	5.448460611	5.448460611
FAM104A	11.92740761	12.78053977	13.55090668	14.41234954	14.41234954
AHCYL2	9.378656189	8.601151615	7.202939732	5.653442143	5.653442143
CCDC146	5.321928095	5.115477356	4.3457746	2.807354922	2.807354922
OBFC2B	10.78790256	11.18755807	11.27534875	10.30340062	10.30340062
EFCAB4A	4.700439718	4.662964823	2.938599518	0.415037463	0.415037463
EIF3D	14.88141656	14.9011653	14.59725705	13.80396258	13.80396258
NID2	7.577428828	7.238404739	6.333900796	3.807354922	3.807354922
NLRP10	0	0	0	3.415037544	3.415037544
PDE7A	11.52552081	11.78490757	11.48482289	10.26052794	10.26052794
FKBP15	12.6303429	12.81317994	12.55202853	11.33910787	11.33910787
LOC678655	7.453956214	7.363405023	7.098032083	6.523561956	6.523561956
FAM19A4	1	0.415037463	1	0.736965623	0.736965623
IFI30	9.384423949	10.05934446	10.4252159	12.81984638	12.81984638
NELL2	0	0.736965623	0	2.502500425	2.502500425
SMCR7L	13.72618303	13.75007886	12.92919682	11.49468911	11.49468911
SNORD68	7.169925001	7.574909088	6.51306953	4.19639695	4.19639695
RP2	10.50614193	10.58370993	10.30833903	9.659995892	9.659995892
SIGLEC6	4.922831981	4.087462841	4.369234042	0.736965623	0.736965623
TBCCD1	10.80251637	11.25128534	11.29347165	10.43983088	10.43983088
PRUNE	11.03204573	10.90638932	10.30985488	8.852789468	8.852789468
MFSD10	9.545607998	8.666519792	7.142957614	5.183221692	5.183221692
HEATR1	13.67991988	13.62460471	12.71066289	12.26541961	12.26541961
ZNF319	9.654039317	9.458064714	9.094517687	8.249508391	8.249508391
FZD9	5.222392293	3.700439718	2.415037409	0.415037463	0.415037463
LYRM2	11.23880298	11.37232095	11.09627569	9.979663838	9.979663838
FGD1	8.311370055	8.487840034	8.159871337	7.044394119	7.044394119
GABARAPL2	12.0970445	12.33203655	12.50779464	13.77763238	13.77763238
TOMM34	11.21269882	10.96578428	10.02097994	9.483815777	9.483815777
KIF11	13.34817487	14.31434745	14.93102971	14.30006651	14.30006651
SGK223	8.509115053	6.926790548	4.95419631	2.662964937	2.662964937
CCNA2	14.16461864	14.9422854	15.40832974	14.82588647	14.82588647
TRIM56	11.36340491	11.45224124	11.16302064	10.66651961	10.66651961
TUBA1B	15.82471018	16.40407165	16.5895878	16.16166335	16.16166335
PAQR3	10.85694446	11.20314425	11.23242093	11.03479896	11.03479896
LINC00476	6.898852874	7.080373061	6.667703405	5.781359714	5.781359714
RANGAP1	14.10844278	14.62128896	14.92024444	13.97918669	13.97918669
TSPAN7	5.882643049	6.087462841	7.125844277	8.733580422	8.733580422
ID3	0	0.736965623	1.73696545	2.502500425	2.502500425
NAT10	14.06888993	13.93927342	12.82800415	10.14210706	10.14210706
AP3S1	10.40655899	10.2772874	9.713672963	9.124982793	9.124982793
SNORD116-1	2	1.41503768	0.415037463	0	0
TXNRD2	11.44277092	11.87485344	11.97477307	10.88493365	10.88493365
KLHL31	2.736965666	1.222392215	1.222392215	0	0
ZKSCAN2	10.34835969	9.947880459	9.078595692	8.364864356	8.364864356
DNMT3B	10.30568216	9.505149985	8.884679418	7.462161139	7.462161139
RNF34	11.49452212	11.60177079	11.36668667	10.66415125	10.66415125
PUS3	9.951770341	10.02329278	9.410804721	7.619608888	7.619608888
ANKAR	5.772589592	5.321928095	4.523561956	3.22239237	3.22239237
STAP1	4.890771092	3.058893631	2.115477106	0.736965623	0.736965623
NEK9	13.79160349	13.87747587	13.52000474	12.64925618	12.64925618
GNG7	7.930737338	7.48917923	7.098032083	4.790077104	4.790077104
TM4SF19-TCTEX1D2	2	0.736965623	2.502500425	0.415037463	0.415037463
AP1M1	12.09319735	11.99741485	12.01111087	11.17388509	11.17388509
WDR73	10.50779464	10.68387187	10.06877828	9.267566931	9.267566931
LSM12	7.969626543	7.772589724	7.515699838	6.420662105	6.420662105
FAM168B	13.24945912	13.14391456	12.45763738	11.53105633	11.53105633
FGF7	0.736965623	0.415037463	0	0	0
WDR66	3.969626658	4.19639695	3.624490475	5.437405201	5.437405201
OXSM	10.4280115	10.28424575	9.532031112	8.92283204	8.92283204
CMIP	11.75042771	11.97214228	11.75586108	10.13485367	10.13485367
MOSPD1	11.31571566	11.8946916	12.21249639	13.76297058	13.76297058
CEP63	11.29672525	11.57270023	11.46454575	10.00889497	10.00889497
IWS1	12.53770375	12.84392105	12.63148016	11.83999107	11.83999107
KCNQ4	8.539158811	8.682994584	8.904885359	7.478432311	7.478432311
CLDN10	2.115477106	1.874469249	1.41503768	1.222392215	1.222392215
RBM12	13.82615121	13.906139	13.3496033	12.64640863	12.64640863
SEC22C	13.29925525	13.61006399	13.49897383	12.58245557	12.58245557
LOC729013	7.50779464	7.587464758	7.369233519	6.285402219	6.285402219
SGSM3	11.88098659	11.85057755	11.27554256	9.052568051	9.052568051
CTTNBP2NL	6.695808733	6.115477148	4.700439718	1.222392215	1.222392215
USP12	12.01006193	12.38900396	12.70094531	14.11075489	14.11075489
ENDOV	8.415037358	8.277674702	8.020517203	7.163230013	7.163230013
LRRC7	8.057089012	7.67713258	6.420662105	4.3457746	4.3457746
TRIM13	11.11395894	10.9444683	10.2332206	8.699283365	8.699283365
SNORA48	6.1223967	6.648657128	5.8744692	4.11547694	4.11547694
GLI1	1	1.222392215	0	1.222392215	1.222392215
SNORD60	4.169925001	3.841301918	2.222392524	0.415037463	0.415037463
WHSC2	12.24664174	12.20975796	11.66607617	10.71023217	10.71023217
SLC12A7	13.49481434	13.30625113	12.69508319	12.17086395	12.17086395
TXNDC9	11.61792656	11.67006622	11.00726069	9.726218159	9.726218159
BRD1	12.4444111	12.58018012	12.36038979	11.72579227	11.72579227
NDUFB6	12.10950422	12.00784477	11.55698496	10.81724991	10.81724991
C1QTNF6	6.559695691	6.686500527	6.176588665	5.142957818	5.142957818
JRK	12.17107263	12.14285151	11.88937733	11.01680829	11.01680829
M6PR	13.32544601	13.54077343	13.1589252	11.59603457	11.59603457
LOC400657	9.554588852	9.786814089	9.896332404	9.586839788	9.586839788
STX18	10.37395266	10.57333192	10.37286506	11.42381607	11.42381607
TAF9	13.72986818	13.68886988	13.0086037	11.79387435	11.79387435
USP11	12.38532318	12.2872313	11.94788053	11.28886607	11.28886607
SEMA6A	5.260527425	5.984893032	5.709658156	4.058893978	4.058893978
SLC11A2	13.60122875	14.11300956	14.21747839	13.15666254	13.15666254
FAM41C	0	0.415037463	0	0.415037463	0.415037463
LOC440700	1.41503768	0.736965623	0.736965623	0	0
EPRS	14.75664336	15.48445569	15.65183653	14.7742893	14.7742893
ZNF490	9.699861657	9.800360729	9.396604781	8	8
SFN	0.415037463	1.41503768	0.415037463	0	0
ZNF782	8.037089502	7.796580234	7.459431619	6.491853096	6.491853096
CCDC167	9.395177005	9.946906274	10.15608308	9.465566405	9.465566405
PSMC1	7.14635687	7.342815165	7.101537676	6.51832536	6.51832536
NPHP4	10.55330962	10.45806512	9.866763819	8.460797024	8.460797024
ZNRD1-AS1	6.634205971	6.594946639	6.639039222	5.584962501	5.584962501
POLR2F	11.6669638	11.66370619	11.09451782	9.755443934	9.755443934
THOC5	12.21107701	12.41389233	12.36038979	11.65374078	11.65374078
NDUFB7	11.56446725	11.57412044	11.23022043	10.04984855	10.04984855
CXXC5	12.13741803	12.14837076	11.53592318	9.560969581	9.560969581
SLC4A1	16.65901056	18.86124051	19.96238064	20.47094678	20.47094678
TWF2	10.36777838	10.11374217	9.551387777	8.249508391	8.249508391
FYCO1	12.03663142	12.03456961	11.51569984	10.48750544	10.48750544
LOC100505666	4.273018246	5.044394119	3.772589856	1.874469249	1.874469249
CHCHD7	10.45052361	10.60640521	9.981567282	8.466246576	8.466246576
EFEMP2	5.614709844	4.807354922	4.11547694	3.115477273	3.115477273
PDZD11	9.636020411	9.905387005	9.977756449	9.560969581	9.560969581
ZNF189	10.14593215	10.06249548	9.531381461	9.058893599	9.058893599
MAFK	9.695228291	9.725082122	9.513069648	10.95782756	10.95782756
XPNPEP1	12.37901738	12.64543328	12.48825867	11.16469767	11.16469767
CXCL3	2.415037409	3	5.273018619	7.06608919	7.06608919
SLC12A5	3.169925001	2.874469052	2.115477106	0.415037463	0.415037463
AAAS	13.01384605	13.31184338	13.06142739	11.68328722	11.68328722
TRAPPC9	11.43671154	11.35185963	11.24733418	10.43462823	10.43462823
GSDMD	11.57412044	11.84888384	11.95359009	11.79319686	11.79319686
SEPT6	11.93504236	11.36741475	10.6891244	10.19229281	10.19229281
RPS14	14.97954443	14.93611662	14.60738811	13.40877156	13.40877156
CYTH1	11.84064694	12.13667076	11.98998586	11.49018251	11.49018251
NXN	7.426264755	6.667703405	5.890770849	7.00749491	7.00749491
FAM71F2	1.41503768	2.662964937	2.222392524	2.807354922	2.807354922
FAM100B	10.50647322	11.64415687	12.92907344	13.52776166	13.52776166
ROMO1	10.85772213	10.87062133	10.56033283	9.401590578	9.401590578
EBAG9	10.27767447	10.41256985	10.28617307	8.973458308	8.973458308
ULBP2	0	2.415037409	2.584962501	3.662965392	3.662965392
ARHGAP1	11.8494051	11.54415933	10.50746465	10.0037526	10.0037526
ZNF281	11.3916018	11.28366717	10.78108672	9.645658432	9.645658432
CCDC65	2	2.415037409	1	0	0
ZNF740	12.20089861	12.12584383	11.56112896	10.26091953	10.26091953
ATP11B	13.92725296	14.34579816	14.55090728	13.36877926	13.36877926
ATP13A1	12.58198505	12.68752156	12.26941893	10.9974145	10.9974145
CEP170	11.31646992	11.12369012	10.35718579	9.039832864	9.039832864
RADIL	5.922832219	6.589963132	6.763766096	5	5
RAB40C	10.71051976	10.71853288	10.37213918	9.71310001	9.71310001
MAPK8	10.31099101	10.42276596	9.742590199	8.246344901	8.246344901
IPMK	9.173260631	8.84862294	7.866248405	7.169925001	7.169925001
KLHDC8A	9.440177131	10.84365965	11.65657368	12.0877943	12.0877943
NR2E3	2.502500425	2.321928095	0	1.222392215	1.222392215
CHTF8	13.09281213	13.1969606	12.93663794	12.46658634	12.46658634
BCORL1	10.84549005	10.4824722	9.545607998	7.051662482	7.051662482
ZNF414	9.452584522	9.678306641	9.489179029	8.273018339	8.273018339
MRPL21	11.2919379	11.28328112	10.70101789	9.301496195	9.301496195
MIR573	3.415037544	3.662965392	3.502499916	2.662964937	2.662964937
NEK10	1.874469249	2.938599518	2.662964937	0	0
PTPRD	4	2.115477106	0.415037463	1.584962501	1.584962501
NDFIP1	13.58206316	13.74273048	13.54966436	11.57664165	11.57664165
IRS2	11.45738088	11.74315139	11.58902703	13.23561533	13.23561533
MTHFSD	10.03708978	10.13485367	10.08746284	9.529430554	9.529430554
FLJ45974	2.321928095	2.115477106	2.115477106	0	0
HSPA8	17.05221778	17.26143385	16.4921818	14.88777609	14.88777609
MRPL43	11.58151461	11.61532295	11.18632041	10.27844946	10.27844946
ANKRD40	11.63208641	11.68474862	11.29251317	10.85616638	10.85616638
CXCR2P1	0.415037463	2.222392524	1.222392215	2.222392524	2.222392524
LOC100127888	2.662964937	2.222392524	1	0	0
FOXK1	12.27612441	12.26434495	11.60856301	9.643255002	9.643255002
TSIX	4.19639695	3.874469446	3.369233763	3.459431619	3.459431619
SPN	16.01576349	16.05089723	15.81201857	15.2984804	15.2984804
OCEL1	9.431845857	9.429755499	9.173260631	6.902877935	6.902877935
LRRC23	7.725650508	7.64625844	7.515699838	6.115477148	6.115477148
GNB3	5.59494649	6.589963132	7.770388375	7.153129421	7.153129421
LOC100505912	1.73696545	2.938599518	1	0	0
THEGL	7.212698701	7.839203788	8.018663659	7.139551352	7.139551352
SMYD4	11.01773613	10.92431742	10.43636488	10.04757792	10.04757792
PRR11	12.82853321	13.49972134	14.4096117	13.72387422	13.72387422
COL10A1	2.938599518	2.736965666	1.222392215	0.415037463	0.415037463
UBE2L3	12.26502894	12.11829223	11.49635449	10.68650053	10.68650053
COQ2	10.65702095	10.96385917	10.75014839	10.1807384	10.1807384
RAB27A	8.794415866	9.81431537	10.16071224	9.661778098	9.661778098
HOXB5	4.772589328	6.890771335	7.658211483	5.183221692	5.183221692
CTSZ	12.41670967	13.04888411	13.27005189	12.26229074	12.26229074
POC5	9.675957033	10.31628153	10.79143398	9.626925855	9.626925855
SH2B1	11.80976813	11.89822347	11.40655952	10.11287342	10.11287342
MIER1	12.76092781	12.75863964	12.56033283	12.2195718	12.2195718
DNAL1	9.341333568	9.231221181	8.447083226	7.173260381	7.173260381
MEX3C	11.40992124	11.33799368	11.01796852	10.53657069	10.53657069
CENPV	10.73949964	10.69522829	9.758223215	6.491853096	6.491853096
YPEL1	8.144658243	7.822305051	7.533978313	6.745953929	6.745953929
RNASEH1	10.67566335	10.66799854	10.1232588	8.952255803	8.952255803
SLC22A15	4.984893259	4.415037274	3.115477273	2.321928095	2.321928095
BEST3	5.321928095	6.79874136	8.225608973	8.003752322	8.003752322
FBXO10	8.297680701	8.18322199	7.386580766	6.266786541	6.266786541
LOC100131825	5.403722072	4.824428266	3.662965392	3.115477273	3.115477273
XRCC1	12.26229074	12.35149141	12.28019079	11.55826141	11.55826141
IKZF4	10.65194861	11.19270399	11.16741815	9.997179481	9.997179481
DNAH6	2.662964937	3.624490475	4.3457746	3.058893631	3.058893631
TNNI3	6.803055215	6.273018432	5.437405201	9.390168956	9.390168956
DHX36	12.6192266	12.64062161	12.15860969	11.19249811	11.19249811
CIDEB	11.93246096	12.0311267	11.50067609	9.686500527	9.686500527
KLF10	12.10099078	13.17554955	13.56926227	12.86657054	12.86657054
LOC400236	6.754887502	7.00749491	6.559695691	4.502500553	4.502500553
CNOT6L	11.78340754	11.56240128	10.94861034	10.9919944	10.9919944
ASPM	13.46769088	14.35853651	15.16005537	14.53186878	14.53186878
FAM18A	5.087462841	4.841302422	4.54432031	4.297680793	4.297680793
NAA11	5.392317423	5	5	3.584962501	3.584962501
SLC25A30	9.445704567	8.847579504	7.279223334	4.058893978	4.058893978
SIRT6	10.7587787	11.1180761	10.81431569	9.232820701	9.232820701
PCMTD1	11.05234185	11.09539702	11.02513956	12.20079656	12.20079656
SNORA77	4.169925001	3.772589856	3.502499916	1.584962501	1.584962501
HDGFRP2	12.55554777	12.70455212	12.71903217	11.73555602	11.73555602
BEST2	1.584962501	1.41503768	0.415037463	1.584962501	1.584962501
ZNF574	11.68708388	11.42399145	10.63450887	9.469641817	9.469641817
TBC1D14	12.31326088	12.34059203	11.60037755	9.908392621	9.908392621
NOMO3	6.609794403	6.776981712	5.922832219	4.890771092	4.890771092
S100A1	4	3.700439718	2.222392524	1.222392215	1.222392215
DDO	2.321928095	2.321928095	2.584962501	0.736965623	0.736965623
TBX2	0	0	0.415037463	1.874469249	1.874469249
SAMD7	0.415037463	0	0.736965623	2.415037409	2.415037409
NLGN2	6.653442286	5.718818339	4.481126474	4.700439718	4.700439718
GLYCTK	7.202939732	7.273018805	7.448460776	6.914883785	6.914883785
SNORD65	5.832890014	5.754887502	4.922831981	3.058893631	3.058893631
LOC255167	0	0	0	0	0
RPSAP52	3.058893631	2.222392524	1.73696545	1	1
LOC100287314	4.790077104	4.736965775	3.938599142	0	0
PTPN3	2.662964937	0.415037463	0	2.584962501	2.584962501
NAA35	11.19516732	11.02813606	10.32042488	9.678893578	9.678893578
C17orf110	3	2.938599518	2.807354922	4.273018246	4.273018246
GORASP2	12.39025845	12.13474717	11.3426303	10.4429435	10.4429435
MRPS21	11.40673648	11.41345181	10.92530742	9.741466986	9.741466986
DIABLO	11.79928162	11.77629608	11.0876836	10.06339508	10.06339508
C10orf91	2.938599518	0.415037463	0	0	0
MYH13	0	1	0	1.584962501	1.584962501
IGFALS	3.584962501	3.544320928	4.087462841	4.523561956	4.523561956
RASL11A	7.026061928	6.007494462	5.222392293	7.597432101	7.597432101
ZNF582	7.409390936	7.634206262	7.533978313	5.84966581	5.84966581
MIR589	3.700439718	4.11547694	3.700439718	2.584962501	2.584962501
MLF1	5.029747491	4.95419631	4.662964823	4.736965775	4.736965775
TLCD1	8.225608973	8.366322214	7.914883187	7.624490621	7.624490621
DYNC1LI1	12.03250485	12.39160153	12.28463125	11.74118592	11.74118592
GLTPD2	2.321928095	3.22239237	2.807354922	1.874469249	1.874469249
DLX4	2.874469052	3.058893631	1.222392215	0.415037463	0.415037463
NPC2	12.61010206	12.65045336	12.54898249	11.16971647	11.16971647
ZNF438	9.139551352	9.481126757	9.612868497	8.22078121	8.22078121
ZNF434	10.4429435	10.47336786	10.15566197	9.451211112	9.451211112
IL15RA	10.76431845	11.37594463	11.48633225	10.22601112	10.22601112
FAM134A	13.09413263	13.06737839	13.0421154	14.19031315	14.19031315
SPATA9	7.440177338	7.750427631	7.622051819	7.318919646	7.318919646
HSPA4	14.15334065	14.14887375	13.3984765	12.20721783	12.20721783
NODAL	1	2.807354922	1.73696545	2.807354922	2.807354922
TCF12	13.14720492	13.42372916	13.37838563	12.98643458	12.98643458
MAGIX	7.714245518	8.003752322	7.73470962	5.763765565	5.763765565
CAMK1	7.822305051	7.727920455	7.215937723	5.584962501	5.584962501
ADA	10.3140167	9.855906719	8.410804509	5.906890596	5.906890596
LOC643650	3.544320928	3.874469446	3.841301918	0.736965623	0.736965623
AAK1	10.67625066	10.76293592	11.00351791	13.05550835	13.05550835
RSPH3	8.653442358	8.613482664	7.839203788	6.732449661	6.732449661
SNORD93	1.874469249	1.874469249	1.584962501	0	0
LOC100133991	4.297680793	4.19639695	3	1.41503768	1.41503768
NDUFB11	12.51216441	12.56073095	12.35020246	11.53673289	11.53673289
GLTP	8.604861935	8.760442857	8.321928095	7.74819285	7.74819285
TIMM8B	10.8592762	11.0453044	10.44880496	9.07235586	9.07235586
TMEM131	12.99004491	13.1577153	12.91201601	12.16123677	12.16123677
AIMP2	11.27437815	11.40691342	10.98584194	9.663558104	9.663558104
TAS2R4	3.544320928	2.502500425	1.222392215	1.584962501	1.584962501
ISY1	10.61624281	10.72422989	10.2053864	9.192292814	9.192292814
CACNB1	5.247927513	4.459431619	2.736965666	0.415037463	0.415037463
SDF2L1	9.504487914	9.839728638	9.466926223	7.886712917	7.886712917
EIF2AK3	10.12799432	10.40585093	10.20416395	9.368506462	9.368506462
COL11A2	4.415037274	4.890771092	4.62449106	6.459431619	6.459431619
ARHGEF19	8.661778098	9.74819285	10.64595829	7.834997467	7.834997467
OR10X1	0	0.415037463	0	1.222392215	1.222392215
IMPA2	11.0912152	11.75112558	12.09495749	12.50498455	12.50498455
TSC22D1	14.48807046	13.94867111	13.31778992	12.62105985	12.62105985
PIM2	12.12444446	12.39972306	12.3858624	13.71073434	13.71073434
HDAC4	10.86547579	10.89431228	10.5028318	9.696967526	9.696967526
KLHDC7B	0.415037463	2.415037409	2.502500425	5.81591685	5.81591685
MTSS1L	11.62342429	11.24178478	9.911391988	8.294620749	8.294620749
ABCB5	2.662964937	5.115477356	7.333900438	7.90488566	7.90488566
SGCG	1.222392215	1	2.874469052	7.599912842	7.599912842
ATG9A	13.29141103	13.8255551	14.08134445	14.94196459	14.94196459
RPL28	15.30007831	15.28786854	14.97423532	14.06235566	14.06235566
ARFIP1	11.45189777	11.48666762	11.19044202	10.70505606	10.70505606
ENTPD6	11.46505617	11.40265663	10.6020799	8.788990046	8.788990046
SUMO3	13.55989447	13.81821567	13.67830633	12.59416899	12.59416899
PARK7	13.26209485	13.29533847	12.74090501	11.33464592	11.33464592
GRPEL1	12.08225983	12.03273453	11.06249615	9.495188876	9.495188876
STK31	0	0	1.73696545	0.415037463	0.415037463
DCAF8	13.08994696	13.2297701	13.11991379	14.09033327	14.09033327
EPHX1	10.81564987	11.10590851	10.96120874	8.671246306	8.671246306
LRRC42	11.14125587	11.23860357	11.02583167	10.98702733	10.98702733
LOC100270804	5.014950193	4.807354922	4.502500553	3.700439718	3.700439718
POLR3D	10.76044302	10.70965854	9.816983623	8.136136517	8.136136517
KATNA1	11.54882191	11.96361862	12.07168592	11.31967212	11.31967212
PPP1R8	12.50382574	12.71538999	12.38064153	11.62829379	11.62829379
TMOD4	5.247927513	5.502500234	5.321928095	4	4
DDX47	12.26013536	12.35103114	11.68372584	10.63360104	10.63360104
PUSL1	9.978234248	10.00515714	9.45601203	8.347252399	8.347252399
PSMD5	12.22057996	12.36777866	12.01970643	10.98797452	10.98797452
