ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	entrezID
ZMYND15	1.389975	1.223308334	2.538074003	0.0485232	0.225452949	-4.661068102	84225
HNRNPA1P61	-1.389975	1.223308334	-2.538074003	0.0485232	0.225452949	-4.661068102	100288283
OR1F12	-1.389975	1.223308334	-2.538074003	0.0485232	0.225452949	-4.661068102	NA
ARHGEF38	1.008109776	3.237279003	2.532292872	0.048881661	0.226390152	-4.668894161	54848
TREX2	1.738106374	2.39737402	2.53131845	0.04894236	0.226469508	-4.670213436	11219
HAP1	1.181440172	2.421337785	2.528256401	0.049133634	0.226982501	-4.674359492	9001
MEIOC	1.076984812	2.928467406	2.525560408	0.049302708	0.227546165	-4.678010313	284071
SLC9A3R1-AS1	1.578988531	1.846135933	2.525385601	0.049313693	0.227546165	-4.678247045	105371893
JAZF1-AS1	-1.779950001	1.556641667	-2.520396155	0.049628327	0.228441719	-4.685004624	100128081
LINC01647	1.246354178	3.324273025	2.520237603	0.049638361	0.228441719	-4.685219383	101929181
SLFNL1	1.331648924	3.826424273	2.519523456	0.049683581	0.228472166	-4.686186717	200172
INA	2.112623213	2.886929305	2.519303052	0.049697546	0.228472166	-4.686485265	9118
SNORD62B	1.058862911	3.693382487	2.517934862	0.049784331	0.228722851	-4.688338607	692093
DPP10	-1.551783943	2.078188837	-2.517317626	0.049823536	0.22879663	-4.689174742	57628
CRNN	2.056641667	1.964105808	2.516820673	0.049855125	0.228889827	-4.689847951	49860
LINC02202	1.065465738	2.451028703	2.515399305	0.049945595	0.229055987	-4.691773508	101927740
RNVU1-31	1.251629167	2.928111449	2.514813941	0.049982904	0.229169736	-4.692566542	115482718
